Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;San Gil (Santander);4714
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Santa Marta (Magdalena);3881
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Sincelejo, Nuevo Mercado;3775
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Tibasosa (Boyac ), Coomproriente;3878
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Tunja, Complejo de Servicios del Sur;3631
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Valledupar, Mercabastos;3562
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Villavicencio, CAV;3470
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Yopal (Casanare);3437
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca);3957
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha bogotana;Cali, Cavasa;3119
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha bogotana;Cali, Santa Elena;3000
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha bogotana;Cartago (Valle del Cauca);3601
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha bogotana;Palmira (Valle del Cauca);3179
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha bogotana;Tulu  (Valle del Cauca);3633
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha regional;C£cuta, Cenabastos;3469
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha regional;Marinilla (Antioquia);2688
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha regional;Pamplona (Norte de Santander);2522
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Arauca (Arauca);1679
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Armenia, Mercar;1106
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Barranquilla, Barranquillita;1107
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Barranquilla, Granabastos;1121
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Bucaramanga, Centroabastos;773
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca);1122
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Cali, Cavasa;863
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Cali, Santa Elena;896
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Cartagena, Bazurto;1109
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Cartago (Valle del Cauca);1216
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;El Santuario (Antioquia);289
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Florencia (Caquet );2000
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;La Ceja (Antioquia);719
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;La Uni¢n (Nari¤o);659
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Marinilla (Antioquia);277
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Medell¡n, Central Mayorista de Antioquia;330
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";448
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Monter¡a, Mercado del Sur;682
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Neiva, Surabastos;773
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Palmira (Valle del Cauca);894
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Pasto, El Potrerillo;654
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Pereira, La 41;1290
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Pereira, Mercasa;1339
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Popay n, Plaza de mercado del barrio Bol¡var;799
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Rionegro (Antioquia);400
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Santa Marta (Magdalena);1282
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Sincelejo, Nuevo Mercado;654
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Sons¢n (Antioquia);404
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Tulu  (Valle del Cauca);947
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;T£querres (Nari¤o);460
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Valledupar, Mercabastos;1250
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Villavicencio, CAV;1420
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco;Yopal (Casanare);2392
1/03/2023;VERDURAS Y HORTALIZAS;Repollo blanco bogotano;Pereira, Mercasa;1085
1/03/2023;VERDURAS Y HORTALIZAS;Repollo morado;Bogot , D.C., Corabastos;755
1/03/2023;VERDURAS Y HORTALIZAS;Repollo morado;Bucaramanga, Centroabastos;2000
1/03/2023;VERDURAS Y HORTALIZAS;Repollo morado;Cali, Cavasa;1260
1/03/2023;VERDURAS Y HORTALIZAS;Repollo morado;C£cuta, Cenabastos;1772
1/03/2023;VERDURAS Y HORTALIZAS;Repollo morado;Medell¡n, Central Mayorista de Antioquia;864
1/03/2023;VERDURAS Y HORTALIZAS;Repollo morado;Pamplona (Norte de Santander);1283
1/03/2023;VERDURAS Y HORTALIZAS;Repollo verde;Bogot , D.C., Corabastos;724
1/03/2023;VERDURAS Y HORTALIZAS;Repollo verde;C£cuta, Cenabastos;902
1/03/2023;VERDURAS Y HORTALIZAS;Repollo verde;Ipiales (Nari¤o), Ipiales somos todos;506
1/03/2023;VERDURAS Y HORTALIZAS;Repollo verde;Manizales, Centro Galer¡as;1344
1/03/2023;VERDURAS Y HORTALIZAS;Repollo verde;Pamplona (Norte de Santander);885
1/03/2023;VERDURAS Y HORTALIZAS;Repollo verde;San Gil (Santander);1356
1/03/2023;VERDURAS Y HORTALIZAS;Repollo verde;Tibasosa (Boyac ), Coomproriente;1883
1/03/2023;VERDURAS Y HORTALIZAS;Repollo verde;Tunja, Complejo de Servicios del Sur;1052
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Arauca (Arauca);2326
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Armenia, Mercar;2111
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Barranquilla, Barranquillita;1671
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Barranquilla, Granabastos;2064
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Bogot , D.C., Corabastos;2096
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Cali, Cavasa;2465
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Cali, Santa Elena;2088
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Cartagena, Bazurto;1811
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Cartago (Valle del Cauca);2457
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Chiquinquir  (Boyac );2067
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;C£cuta, Cenabastos;1724
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Duitama (Boyac ), Mercaplaza;1768
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Florencia (Caquet );2299
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Ibagu‚, Plaza La 21;2126
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Manizales, Centro Galer¡as;2172
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Neiva, Surabastos;2020
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Palmira (Valle del Cauca);2278
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Pamplona (Norte de Santander);1510
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Pereira, La 41;2411
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Pereira, Mercasa;2174
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Santa B rbara (Antioquia);2331
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Santa Marta (Magdalena);1635
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Sincelejo, Nuevo Mercado;2032
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Tibasosa (Boyac ), Coomproriente;1932
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Tulu  (Valle del Cauca);2533
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Tunja, Complejo de Servicios del Sur;1713
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Valledupar, Mercabastos;1598
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Valledupar, Mercado Nuevo;1606
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Villavicencio, CAV;1982
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca);3500
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;La Ceja (Antioquia);2285
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Marinilla (Antioquia);1467
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Medell¡n, Central Mayorista de Antioquia;2280
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2215
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Monter¡a, Mercado del Sur;1975
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Pe¤ol (Antioquia);1438
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Rionegro (Antioquia);1837
1/03/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Sons¢n (Antioquia);1769
1/03/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Bogot , D.C., Corabastos;3020
1/03/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Cali, Cavasa;3961
1/03/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Cali, Santa Elena;3600
1/03/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Florencia (Caquet );2995
1/03/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Medell¡n, Central Mayorista de Antioquia;3547
1/03/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Neiva, Surabastos;2976
1/03/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Pasto, El Potrerillo;2311
1/03/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Popay n, Plaza de mercado del barrio Bol¡var;2720
1/03/2023;VERDURAS Y HORTALIZAS;Tomate ri¤¢n;Armenia, Mercar;4644
1/03/2023;VERDURAS Y HORTALIZAS;Tomate ri¤¢n;Bucaramanga, Centroabastos;2984
1/03/2023;VERDURAS Y HORTALIZAS;Tomate ri¤¢n;Cartago (Valle del Cauca);5593
1/03/2023;VERDURAS Y HORTALIZAS;Tomate ri¤¢n;Ipiales (Nari¤o), Ipiales somos todos;1952
1/03/2023;VERDURAS Y HORTALIZAS;Tomate ri¤¢n valluno;Monter¡a, Mercado del Sur;4193
1/03/2023;VERDURAS Y HORTALIZAS;Tomate ri¤¢n valluno;Pereira, Mercasa;4861
1/03/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande;Bucaramanga, Centroabastos;1649
1/03/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande;C£cuta, Cenabastos;1616
1/03/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande;Duitama (Boyac ), Mercaplaza;1899
1/03/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande;San Gil (Santander);1506
1/03/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande;Socorro (Santander);1432
1/03/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande;Tibasosa (Boyac ), Coomproriente;2102
1/03/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande;Yopal (Casanare);2440
1/03/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande bumangu‚s;Barranquilla, Barranquillita;1861
1/03/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande bumangu‚s;Barranquilla, Granabastos;2454
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Arauca (Arauca);2271
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Armenia, Mercar;1965
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Barranquilla, Barranquillita;2435
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Barranquilla, Granabastos;2413
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Bogot , D.C., Corabastos;2062
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Bucaramanga, Centroabastos;2091
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca);1331
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Cali, Cavasa;1108
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Cali, Santa Elena;1084
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Cartago (Valle del Cauca);2051
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Chiquinquir  (Boyac );1993
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;C£cuta, Cenabastos;1795
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Duitama (Boyac ), Mercaplaza;2106
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Florencia (Caquet );1911
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Ibagu‚, Plaza La 21;1928
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Ipiales (Nari¤o), Ipiales somos todos;654
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;La Uni¢n (Nari¤o);850
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Neiva, Surabastos;1976
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Palmira (Valle del Cauca);1111
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Pamplona (Norte de Santander);2030
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Pasto, El Potrerillo;673
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Popay n, Plaza de mercado del barrio Bol¡var;923
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;San Gil (Santander);2435
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Santa Marta (Magdalena);2395
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Sincelejo, Nuevo Mercado;1949
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Tibasosa (Boyac ), Coomproriente;2072
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Tulu  (Valle del Cauca);1458
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Tunja, Complejo de Servicios del Sur;2024
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;T£querres (Nari¤o);612
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Valledupar, Mercabastos;2263
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Villavicencio, CAV;1813
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria;Yopal (Casanare);2347
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Cali, Cavasa;1934
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Cali, Santa Elena;1726
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Cartagena, Bazurto;2179
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;C£cuta, Cenabastos;2321
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Manizales, Centro Galer¡as;1830
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Pereira, La 41;2081
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Pereira, Mercasa;1809
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Tulu  (Valle del Cauca);1989
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;El Carmen de Viboral (Antioquia);1434
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;El Santuario (Antioquia);1284
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;La Ceja (Antioquia);1628
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Marinilla (Antioquia);1239
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Medell¡n, Central Mayorista de Antioquia;1316
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1584
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Monter¡a, Mercado del Sur;1808
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Rionegro (Antioquia);1351
1/03/2023;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Sons¢n (Antioquia);1289
1/03/2023;FRUTAS;Aguacate com£n;Bucaramanga, Centroabastos;6500
1/03/2023;FRUTAS;Aguacate com£n;Buenaventura (Valle del Cauca);5767
1/03/2023;FRUTAS;Aguacate com£n;Cartagena, Bazurto;7313
1/03/2023;FRUTAS;Aguacate com£n;Ibagu‚, Plaza La 21;4990
1/03/2023;FRUTAS;Aguacate com£n;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";4265
1/03/2023;FRUTAS;Aguacate com£n;Monter¡a, Mercado del Sur;6723
1/03/2023;FRUTAS;Aguacate com£n;Santa B rbara (Antioquia);3486
1/03/2023;FRUTAS;Aguacate com£n;Sincelejo, Nuevo Mercado;6979
1/03/2023;FRUTAS;Aguacate com£n;Tulu  (Valle del Cauca);4950
1/03/2023;FRUTAS;Aguacate Hass;Bogot , D.C., Corabastos;5503
1/03/2023;FRUTAS;Aguacate Hass;Chiquinquir  (Boyac );4583
1/03/2023;FRUTAS;Aguacate Hass;Duitama (Boyac ), Mercaplaza;4550
1/03/2023;FRUTAS;Aguacate Hass;La Ceja (Antioquia);2690
1/03/2023;FRUTAS;Aguacate Hass;Medell¡n, Central Mayorista de Antioquia;3398
1/03/2023;FRUTAS;Aguacate Hass;Rionegro (Antioquia);2900
1/03/2023;FRUTAS;Aguacate Hass;San Gil (Santander);5750
1/03/2023;FRUTAS;Aguacate Hass;San Vicente (Antioquia);2594
1/03/2023;FRUTAS;Aguacate Hass;Sons¢n (Antioquia);3200
1/03/2023;FRUTAS;Aguacate Hass;Tibasosa (Boyac ), Coomproriente;4758
1/03/2023;FRUTAS;Aguacate Hass;Tunja, Complejo de Servicios del Sur;4274
1/03/2023;FRUTAS;Aguacate papelillo;Arauca (Arauca);8394
1/03/2023;FRUTAS;Aguacate papelillo;Armenia, Mercar;5444
1/03/2023;FRUTAS;Aguacate papelillo;Armenia, Retiro;5423
1/03/2023;FRUTAS;Aguacate papelillo;Bogot , D.C., Corabastos;7525
1/03/2023;FRUTAS;Aguacate papelillo;Bucaramanga, Centroabastos;7083
1/03/2023;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca);7567
1/03/2023;FRUTAS;Aguacate papelillo;Cali, Cavasa;7094
1/03/2023;FRUTAS;Aguacate papelillo;Cali, Santa Elena;6872
1/03/2023;FRUTAS;Aguacate papelillo;Cartagena, Bazurto;8708
1/03/2023;FRUTAS;Aguacate papelillo;Cartago (Valle del Cauca);6407
1/03/2023;FRUTAS;Aguacate papelillo;Chiquinquir  (Boyac );6000
1/03/2023;FRUTAS;Aguacate papelillo;C£cuta, Cenabastos;8316
1/03/2023;FRUTAS;Aguacate papelillo;Duitama (Boyac ), Mercaplaza;6767
1/03/2023;FRUTAS;Aguacate papelillo;Florencia (Caquet );6200
1/03/2023;FRUTAS;Aguacate papelillo;Ibagu‚, Plaza La 21;6233
1/03/2023;FRUTAS;Aguacate papelillo;Manizales, Centro Galer¡as;5056
1/03/2023;FRUTAS;Aguacate papelillo;Medell¡n, Central Mayorista de Antioquia;6578
1/03/2023;FRUTAS;Aguacate papelillo;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";6058
1/03/2023;FRUTAS;Aguacate papelillo;Monter¡a, Mercado del Sur;6872
1/03/2023;FRUTAS;Aguacate papelillo;Neiva, Surabastos;7044
1/03/2023;FRUTAS;Aguacate papelillo;Palmira (Valle del Cauca);6863
1/03/2023;FRUTAS;Aguacate papelillo;Pereira, La 41;5900
1/03/2023;FRUTAS;Aguacate papelillo;Pereira, Mercasa;6237
1/03/2023;FRUTAS;Aguacate papelillo;Popay n, Plaza de mercado del barrio Bol¡var;6763
1/03/2023;FRUTAS;Aguacate papelillo;Santa B rbara (Antioquia);4283
1/03/2023;FRUTAS;Aguacate papelillo;Sincelejo, Nuevo Mercado;6915
1/03/2023;FRUTAS;Aguacate papelillo;Tibasosa (Boyac ), Coomproriente;7228
1/03/2023;FRUTAS;Aguacate papelillo;Tulu  (Valle del Cauca);6188
1/03/2023;FRUTAS;Aguacate papelillo;Tunja, Complejo de Servicios del Sur;6530
1/03/2023;FRUTAS;Aguacate papelillo;Valledupar, Mercado Nuevo;8344
1/03/2023;FRUTAS;Aguacate papelillo;Villavicencio, CAV;7741
1/03/2023;FRUTAS;Aguacate papelillo;Yopal (Casanare);7500
1/03/2023;FRUTAS;Badea;Neiva, Surabastos;3006
1/03/2023;FRUTAS;Banano bocadillo;Bogot , D.C., Corabastos;2737
1/03/2023;FRUTAS;Banano bocadillo;Duitama (Boyac ), Mercaplaza;2013
1/03/2023;FRUTAS;Banano bocadillo;Medell¡n, Central Mayorista de Antioquia;1550
1/03/2023;FRUTAS;Banano bocadillo;Tibasosa (Boyac ), Coomproriente;1857
1/03/2023;FRUTAS;Banano bocadillo;Tunja, Complejo de Servicios del Sur;1815
1/03/2023;FRUTAS;Banano criollo;Armenia, Mercar;1183
1/03/2023;FRUTAS;Banano criollo;Armenia, Retiro;1215
1/03/2023;FRUTAS;Banano criollo;Barranquilla, Barranquillita;1662
1/03/2023;FRUTAS;Banano criollo;Bogot , D.C., Corabastos;2252
1/03/2023;FRUTAS;Banano criollo;Bucaramanga, Centroabastos;1929
1/03/2023;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca);1578
1/03/2023;FRUTAS;Banano criollo;Cali, Cavasa;1624
1/03/2023;FRUTAS;Banano criollo;Cali, Santa Elena;1483
1/03/2023;FRUTAS;Banano criollo;Cartago (Valle del Cauca);1328
1/03/2023;FRUTAS;Banano criollo;Chiquinquir  (Boyac );1729
1/03/2023;FRUTAS;Banano criollo;C£cuta, Cenabastos;2430
1/03/2023;FRUTAS;Banano criollo;C£cuta, La Nueva Sexta;2130
1/03/2023;FRUTAS;Banano criollo;Florencia (Caquet );1768
1/03/2023;FRUTAS;Banano criollo;Ibagu‚, Plaza La 21;1348
1/03/2023;FRUTAS;Banano criollo;Ipiales (Nari¤o), Ipiales somos todos;1037
1/03/2023;FRUTAS;Banano criollo;La Ceja (Antioquia);1105
1/03/2023;FRUTAS;Banano criollo;La Uni¢n (Nari¤o);2906
1/03/2023;FRUTAS;Banano criollo;Manizales, Centro Galer¡as;1578
1/03/2023;FRUTAS;Banano criollo;Medell¡n, Central Mayorista de Antioquia;1770
1/03/2023;FRUTAS;Banano criollo;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1693
1/03/2023;FRUTAS;Banano criollo;Neiva, Surabastos;1591
1/03/2023;FRUTAS;Banano criollo;Palmira (Valle del Cauca);1753
1/03/2023;FRUTAS;Banano criollo;Pamplona (Norte de Santander);2300
1/03/2023;FRUTAS;Banano criollo;Pereira, La 41;1448
1/03/2023;FRUTAS;Banano criollo;Pereira, Mercasa;1486
1/03/2023;FRUTAS;Banano criollo;Popay n, Plaza de mercado del barrio Bol¡var;1493
1/03/2023;FRUTAS;Banano criollo;Rionegro (Antioquia);1602
1/03/2023;FRUTAS;Banano criollo;San Gil (Santander);800
1/03/2023;FRUTAS;Banano criollo;Santa B rbara (Antioquia);767
1/03/2023;FRUTAS;Banano criollo;Santa Marta (Magdalena);1444
1/03/2023;FRUTAS;Banano criollo;Socorro (Santander);772
1/03/2023;FRUTAS;Banano criollo;Sons¢n (Antioquia);863
1/03/2023;FRUTAS;Banano criollo;Tibasosa (Boyac ), Coomproriente;1749
1/03/2023;FRUTAS;Banano criollo;Tulu  (Valle del Cauca);1275
1/03/2023;FRUTAS;Banano criollo;Tunja, Complejo de Servicios del Sur;1987
1/03/2023;FRUTAS;Banano criollo;Valledupar, Mercabastos;1227
1/03/2023;FRUTAS;Banano criollo;Villavicencio, CAV;2702
1/03/2023;FRUTAS;Banano Urab ;Arauca (Arauca);2840
1/03/2023;FRUTAS;Banano Urab ;Barranquilla, Barranquillita;1780
1/03/2023;FRUTAS;Banano Urab ;Bogot , D.C., Corabastos;1955
1/03/2023;FRUTAS;Banano Urab ;Bucaramanga, Centroabastos;2086
1/03/2023;FRUTAS;Banano Urab ;Chiquinquir  (Boyac );2215
1/03/2023;FRUTAS;Banano Urab ;Duitama (Boyac ), Mercaplaza;2200
1/03/2023;FRUTAS;Banano Urab ;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1764
1/03/2023;FRUTAS;Banano Urab ;Monter¡a, Mercado del Sur;1950
1/03/2023;FRUTAS;Banano Urab ;Sincelejo, Nuevo Mercado;1849
1/03/2023;FRUTAS;Banano Urab ;Tibasosa (Boyac ), Coomproriente;2092
1/03/2023;FRUTAS;Banano Urab ;Tunja, Complejo de Servicios del Sur;1799
1/03/2023;FRUTAS;Banano Urab ;Villavicencio, CAV;1348
1/03/2023;FRUTAS;Banano Urab ;Yopal (Casanare);2639
1/03/2023;FRUTAS;Boroj¢;Bogot , D.C., Corabastos;4999
1/03/2023;FRUTAS;Boroj¢;Bucaramanga, Centroabastos;5000
1/03/2023;FRUTAS;Boroj¢;C£cuta, Cenabastos;7741
1/03/2023;FRUTAS;Boroj¢;Medell¡n, Central Mayorista de Antioquia;3892
1/03/2023;FRUTAS;Boroj¢;Pamplona (Norte de Santander);7500
1/03/2023;FRUTAS;Boroj¢;Villavicencio, CAV;6509
1/03/2023;FRUTAS;Breva;Ibagu‚, Plaza La 21;8000
1/03/2023;FRUTAS;Breva;Medell¡n, Central Mayorista de Antioquia;8017
1/03/2023;FRUTAS;Ciruela importada;Bogot , D.C., Corabastos;14124
1/03/2023;FRUTAS;Ciruela importada;Medell¡n, Central Mayorista de Antioquia;15489
1/03/2023;FRUTAS;Ciruela importada;Neiva, Surabastos;13744
1/03/2023;FRUTAS;Ciruela roja;Bogot , D.C., Corabastos;4017
1/03/2023;FRUTAS;Ciruela roja;Bucaramanga, Centroabastos;5304
1/03/2023;FRUTAS;Ciruela roja;C£cuta, Cenabastos;4396
1/03/2023;FRUTAS;Ciruela roja;Medell¡n, Central Mayorista de Antioquia;4986
1/03/2023;FRUTAS;Ciruela roja;Neiva, Surabastos;4951
1/03/2023;FRUTAS;Ciruela roja;San Gil (Santander);4175
1/03/2023;FRUTAS;Ciruela roja;Socorro (Santander);4760
1/03/2023;FRUTAS;Ciruela roja;Tibasosa (Boyac ), Coomproriente;4013
1/03/2023;FRUTAS;Ciruela roja;Tunja, Complejo de Servicios del Sur;3224
1/03/2023;FRUTAS;Coco;Armenia, Mercar;3200
1/03/2023;FRUTAS;Coco;Barranquilla, Barranquillita;4121
1/03/2023;FRUTAS;Coco;Bogot , D.C., Corabastos;4213
