Fecha;Grupo;Producto;Fuente;Precio_por_kilogramo
1/12/2019;PESCADOS;Salmón, filete congelado;Armenia, Mercar;39000
1/12/2019;PESCADOS;Salmón, filete congelado;Bogotá, D.C., Corabastos;35600
1/12/2019;PESCADOS;Salmón, filete congelado;Bogotá, D.C., Paloquemao;37800
1/12/2019;PESCADOS;Salmón, filete congelado;Cali, Galería Alameda;40307
1/12/2019;PESCADOS;Salmón, filete congelado;Cali, Santa Helena;34800
1/12/2019;PESCADOS;Salmón, filete congelado;Medellín, Central Mayorista de Antioquia;38200
1/12/2019;PESCADOS;Salmón, filete congelado;Palmira (Valle del Cauca);35550
1/12/2019;PESCADOS;Salmón, filete congelado;Popayán, Plaza de mercado del barrio Bolívar;34250
1/12/2019;PESCADOS;Sierra entera congelada;Armenia, Mercar;17400
1/12/2019;PESCADOS;Sierra entera congelada;Bogotá, D.C., Corabastos;14075
1/12/2019;PESCADOS;Sierra entera congelada;Bogotá, D.C., Paloquemao;15092
1/12/2019;PESCADOS;Sierra entera congelada;Bogotá, D.C., Plaza Las Flores;13093
1/12/2019;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca);12133
1/12/2019;PESCADOS;Sierra entera congelada;Cali, Galería Alameda;16267
1/12/2019;PESCADOS;Sierra entera congelada;Cali, Santa Helena;13733
1/12/2019;PESCADOS;Sierra entera congelada;Medellín, Central Mayorista de Antioquia;15900
1/12/2019;PESCADOS;Sierra entera congelada;Palmira (Valle del Cauca);13725
1/12/2019;PESCADOS;Sierra entera congelada;Pereira, Mercasa;14167
1/12/2019;PESCADOS;Sierra entera congelada;Santa Marta (Magdalena);13778
1/12/2019;PESCADOS;Tilapia, filete congelado;Bogotá, D.C., Corabastos;13812
1/12/2019;PESCADOS;Tilapia, filete congelado;Cali, Galería Alameda;15767
1/12/2019;PESCADOS;Tilapia, filete congelado;Cali, Santa Helena;13667
1/12/2019;PESCADOS;Tilapia, filete congelado;Medellín, Central Mayorista de Antioquia;14325
1/12/2019;PESCADOS;Tilapia, filete congelado;Palmira (Valle del Cauca);13500
1/12/2019;PESCADOS;Tilapia, filete congelado;Popayán, Plaza de mercado del barrio Bolívar;13500
1/12/2019;PESCADOS;Tilapia, filete congelado;Tuluá (Valle del Cauca);14400
1/12/2019;PESCADOS;Tilapia, lomitos;Medellín, Central Mayorista de Antioquia;7545
1/12/2019;PESCADOS;Tilapia roja entera congelada;Barranquilla, Barranquillita;11417
1/12/2019;PESCADOS;Tilapia roja entera congelada;Cali, Galería Alameda;11407
1/12/2019;PESCADOS;Tilapia roja entera congelada;Cali, Santa Helena;10033
1/12/2019;PESCADOS;Tilapia roja entera congelada;Cartagena, Bazurto;10100
1/12/2019;PESCADOS;Tilapia roja entera congelada;Medellín, Central Mayorista de Antioquia;11000
1/12/2019;PESCADOS;Tilapia roja entera congelada;Palmira (Valle del Cauca);10055
1/12/2019;PESCADOS;Tilapia roja entera congelada;Pasto, El Potrerillo;10500
1/12/2019;PESCADOS;Tilapia roja entera congelada;Pereira, Mercasa;12167
1/12/2019;PESCADOS;Tilapia roja entera congelada;Popayán, Plaza de mercado del barrio Bolívar;10708
1/12/2019;PESCADOS;Tilapia roja entera congelada;Santa Marta (Magdalena);10667
1/12/2019;PESCADOS;Tilapia roja entera congelada;Tuluá (Valle del Cauca);10500
1/12/2019;PESCADOS;Tilapia roja entera fresca;Barranquilla, Barranquillita;8625
1/12/2019;PESCADOS;Tilapia roja entera fresca;Bogotá, D.C., Paloquemao;12967
1/12/2019;PESCADOS;Tilapia roja entera fresca;Bogotá, D.C., Plaza Las Flores;6637
1/12/2019;PESCADOS;Tilapia roja entera fresca;Bucaramanga, Centroabastos;7424
1/12/2019;PESCADOS;Tilapia roja entera fresca;Cartagena, Bazurto;10000
1/12/2019;PESCADOS;Tilapia roja entera fresca;Cúcuta, La Nueva Sexta;7563
1/12/2019;PESCADOS;Tilapia roja entera fresca;Florencia (Caquetá);9000
1/12/2019;PESCADOS;Tilapia roja entera fresca;Ibagué, Plaza La 21;7067
1/12/2019;PESCADOS;Tilapia roja entera fresca;Montería, Mercado del Sur;8719
1/12/2019;PESCADOS;Tilapia roja entera fresca;Neiva, Surabastos;6693
1/12/2019;PESCADOS;Tilapia roja entera fresca;Tunja, Complejo de Servicios del Sur;10350
1/12/2019;PESCADOS;Tilapia roja entera fresca;Valledupar, Mercado Nuevo;9083
1/12/2019;PESCADOS;Tilapia roja entera fresca;Villavicencio, CAV;8117
1/12/2019;PESCADOS;Tilapia roja entera fresca;Yopal (Casanare);7000
1/12/2019;PESCADOS;Toyo blanco, filete congelado;Bogotá, D.C., Corabastos;15828
1/12/2019;PESCADOS;Toyo blanco, filete congelado;Bogotá, D.C., Paloquemao;14978
1/12/2019;PESCADOS;Toyo blanco, filete congelado;Cali, Santa Helena;12280
1/12/2019;PESCADOS;Toyo blanco, filete congelado;Palmira (Valle del Cauca);12700
