Fecha;Grupo;Producto;Fuente;Precio
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Sincelejo, Nuevo Mercado;1025
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Socorro (Santander);1144
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Sogamoso (Boyacá);1717
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Tuluá (Valle del Cauca);1233
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Tunja, Complejo de Servicios del Sur;1766
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Túquerres (Nariño);1200
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Valledupar, Mercabastos;1426
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Valledupar, Mercado Nuevo;1431
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Villavicencio, CAV;1648
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Yopal (Casanare);1573
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde ecuatoriano;Ipiales (Nariño), Ipiales somos todos;1416
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde ecuatoriano;Pasto, El Potrerillo;1496
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde ecuatoriano;Popayán, Plaza de mercado del barrio Bolívar;1441
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde ecuatoriano;Túquerres (Nariño);1442
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde Eje Cafetero;Medellín, Central Mayorista de Antioquia;1582
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde llanero;Bogotá, D.C., Corabastos;2116
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde llanero;Ubaté (Cundinamarca);2075
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca);3000
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Cali, Cavasa;1220
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Ipiales (Nariño), Ipiales somos todos;1152
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Ulluco;La Unión (Nariño);866
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Pasto, El Potrerillo;840
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Popayán, Plaza de mercado del barrio Bolívar;1049
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Túquerres (Nariño);968
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Ibagué, Plaza La 21;1525
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;La Ceja (Antioquia);1724
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Rionegro (Antioquia);1647
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Arauca (Arauca);890
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Barranquilla, Barranquillita;1002
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Barranquilla, Granabastos;994
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Bucaramanga, Centroabastos;1472
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Bucaramanga, Mercados del centro;1667
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Cartagena, Bazurto;1085
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Cúcuta, Cenabastos;1281
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Medellín, Central Mayorista de Antioquia;1729
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;"Medellín, Plaza Minorista ""José María Villa""";1740
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Montería, Mercado del Sur;1002
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Pamplona (Norte de Santander);1145
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;San Gil (Santander);823
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Santa Marta (Magdalena);915
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Sincelejo, Nuevo Mercado;780
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Socorro (Santander);1120
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Valledupar, Mercabastos;718
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca criolla;Valledupar, Mercado Nuevo;720
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Armenia, Mercar;1583
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Armenia, Retiro;1435
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Cali, Cavasa;1526
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Cali, Santa Helena;1702
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Cartago (Valle del Cauca);1677
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Florencia (Caquetá);1240
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;La Unión (Nariño);854
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Manizales, Centro Galerías;1775
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Medellín, Central Mayorista de Antioquia;1618
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Neiva, Surabastos;1896
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Palmira (Valle del Cauca);1548
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Pasto, El Potrerillo;1135
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Pereira, La 41;1490
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Pereira, Mercasa;1520
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Popayán, Plaza de mercado del barrio Bolívar;1084
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca ICA;Tuluá (Valle del Cauca);1398
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;Bogotá, D.C., Corabastos;1917
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;Chiquinquirá (Boyacá);1465
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;Duitama (Boyacá);1500
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;San Gil (Santander);1735
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;Sogamoso (Boyacá);1542
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;Tunja, Complejo de Servicios del Sur;1451
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;Ubaté (Cundinamarca);1812
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;Villavicencio, CAV;1557
1/11/2018;TUBERCULOS, RAICES Y PLATANOS;Yuca llanera;Yopal (Casanare);1504
1/11/2018;GRANOS Y CEREALES;Arroz blanco importado;Pasto, El Potrerillo;2381
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Armenia, Mercar;2140
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Barranquilla, Barranquillita;2320
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Barranquilla, Granabastos;2235
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Bogotá, D.C., Corabastos;2215
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Bogotá, D.C., Paloquemao;2550
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Bogotá, D.C., Plaza España;2392
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Bogotá, D.C., Plaza Las Flores;2273
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Bucaramanga, Mercados del centro;2493
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca);2384
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Cali, La Floresta;2240
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Cali, Santa Helena;2230
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Cali, Siloé;2250
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Cartagena, Bazurto;2267
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Cartago (Valle del Cauca);2400
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Cúcuta, Cenabastos;2338
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Cúcuta, La Nueva Sexta;2338
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Florencia (Caquetá);2356
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Manizales, Centro Galerías;2356
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Medellín, Central Mayorista de Antioquia;2340
1/11/2018;GRANOS Y CEREALES;Arroz de primera;"Medellín, Plaza Minorista ""José María Villa""";2360
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Montería, Mercado del Sur;2151
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Neiva, Surabastos;2240
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Palmira (Valle del Cauca);2268
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Pamplona (Norte de Santander);2391
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Pasto, El Potrerillo;2496
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Pereira, Mercasa;2455
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Popayán, Plaza de mercado del barrio Bolívar;2104
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Santa Marta (Magdalena);2090
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Sincelejo, Nuevo Mercado;1986
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Tuluá (Valle del Cauca);2236
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Tunja, Complejo de Servicios del Sur;2221
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Valledupar, Mercado Nuevo;2050
1/11/2018;GRANOS Y CEREALES;Arroz de primera;Villavicencio, CAV;2314
1/11/2018;GRANOS Y CEREALES;Arroz de segunda;Barranquilla, Barranquillita;2093
1/11/2018;GRANOS Y CEREALES;Arroz de segunda;Barranquilla, Granabastos;2085
1/11/2018;GRANOS Y CEREALES;Arroz de segunda;Bogotá, D.C., Corabastos;2008
1/11/2018;GRANOS Y CEREALES;Arroz de segunda;Cartagena, Bazurto;1990
1/11/2018;GRANOS Y CEREALES;Arroz de segunda;Pereira, Mercasa;2214
1/11/2018;GRANOS Y CEREALES;Arroz de segunda;Santa Marta (Magdalena);1925
1/11/2018;GRANOS Y CEREALES;Arroz de segunda;Sincelejo, Nuevo Mercado;1822
1/11/2018;GRANOS Y CEREALES;Arroz excelso;Barranquilla, Barranquillita;2475
1/11/2018;GRANOS Y CEREALES;Arroz excelso;Barranquilla, Granabastos;2478
1/11/2018;GRANOS Y CEREALES;Arroz excelso;Bucaramanga, Centroabastos;2440
1/11/2018;GRANOS Y CEREALES;Arroz excelso;Cartagena, Bazurto;2430
1/11/2018;GRANOS Y CEREALES;Arroz excelso;Ibagué, Plaza La 21;2139
1/11/2018;GRANOS Y CEREALES;Arroz excelso;Montería, Mercado del Sur;2440
1/11/2018;GRANOS Y CEREALES;Arroz excelso;Santa Marta (Magdalena);2410
1/11/2018;GRANOS Y CEREALES;Arroz excelso;Sincelejo, Nuevo Mercado;2233
1/11/2018;GRANOS Y CEREALES;Arroz excelso;Valledupar, Mercado Nuevo;2383
1/11/2018;GRANOS Y CEREALES;Arroz sopa cristal;Bucaramanga, Centroabastos;1288
1/11/2018;GRANOS Y CEREALES;Arroz sopa cristal;Bucaramanga, Mercados del centro;1248
1/11/2018;GRANOS Y CEREALES;Arroz sopa cristal;Montería, Mercado del Sur;1527
1/11/2018;GRANOS Y CEREALES;Arveja amarilla seca importada;Bucaramanga, Centroabastos;1628
1/11/2018;GRANOS Y CEREALES;Arveja amarilla seca importada;Cúcuta, Cenabastos;1665
1/11/2018;GRANOS Y CEREALES;Arveja amarilla seca importada;Cúcuta, La Nueva Sexta;1695
1/11/2018;GRANOS Y CEREALES;Arveja amarilla seca importada;Ibagué, Plaza La 21;1472
1/11/2018;GRANOS Y CEREALES;Arveja amarilla seca importada;Pamplona (Norte de Santander);2139
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Armenia, Mercar;1887
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Barranquilla, Barranquillita;1699
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Bogotá, D.C., Corabastos;1850
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Bogotá, D.C., Paloquemao;2630
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Bogotá, D.C., Plaza España;2215
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Bucaramanga, Centroabastos;1700
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Bucaramanga, Mercados del centro;1697
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca);1634
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Cali, La Floresta;2400
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Cali, Santa Helena;2189
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Cali, Siloé;2280
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Cartagena, Bazurto;2231
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Cúcuta, Cenabastos;1765
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Cúcuta, La Nueva Sexta;1809
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Manizales, Centro Galerías;2164
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Medellín, Central Mayorista de Antioquia;2032
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;"Medellín, Plaza Minorista ""José María Villa""";2107
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Palmira (Valle del Cauca);1940
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Pamplona (Norte de Santander);2128
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Pasto, El Potrerillo;1840
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Pereira, Mercasa;1866
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Popayán, Plaza de mercado del barrio Bolívar;2174
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Santa Marta (Magdalena);2534
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Sincelejo, Nuevo Mercado;2100
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Tuluá (Valle del Cauca);1774
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Tunja, Complejo de Servicios del Sur;2196
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Valledupar, Mercado Nuevo;3000
1/11/2018;GRANOS Y CEREALES;Arveja verde seca importada;Villavicencio, CAV;2062
1/11/2018;GRANOS Y CEREALES;Cuchuco de cebada;Bucaramanga, Centroabastos;2000
1/11/2018;GRANOS Y CEREALES;Cuchuco de cebada;Bucaramanga, Mercados del centro;1934
1/11/2018;GRANOS Y CEREALES;Cuchuco de maíz;Bucaramanga, Centroabastos;2120
1/11/2018;GRANOS Y CEREALES;Cuchuco de maíz;Bucaramanga, Mercados del centro;2062
1/11/2018;GRANOS Y CEREALES;Cuchuco de maíz;Cali, La Floresta;1100
1/11/2018;GRANOS Y CEREALES;Cuchuco de maíz;Cali, Siloé;3240
1/11/2018;GRANOS Y CEREALES;Cuchuco de maíz;Florencia (Caquetá);1860
1/11/2018;GRANOS Y CEREALES;Cuchuco de maíz;Ibagué, Plaza La 21;1632
1/11/2018;GRANOS Y CEREALES;Cuchuco de maíz;Montería, Mercado del Sur;1110
1/11/2018;GRANOS Y CEREALES;Cuchuco de maíz;Popayán, Plaza de mercado del barrio Bolívar;1135
1/11/2018;GRANOS Y CEREALES;Cuchuco de maíz;Sincelejo, Nuevo Mercado;1375
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Armenia, Mercar;7052
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Bogotá, D.C., Corabastos;6300
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Bogotá, D.C., Plaza Las Flores;7662
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Bucaramanga, Centroabastos;7225
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Cartago (Valle del Cauca);7820
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Pereira, Mercasa;7696
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Popayán, Plaza de mercado del barrio Bolívar;6024
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Tuluá (Valle del Cauca);7688
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Tunja, Complejo de Servicios del Sur;7173
1/11/2018;GRANOS Y CEREALES;Fríjol bolón;Villavicencio, CAV;7343
1/11/2018;GRANOS Y CEREALES;Fríjol cabeza negra importado;Barranquilla, Barranquillita;5010
1/11/2018;GRANOS Y CEREALES;Fríjol cabeza negra importado;Cartagena, Bazurto;4958
1/11/2018;GRANOS Y CEREALES;Fríjol cabeza negra importado;Santa Marta (Magdalena);5139
1/11/2018;GRANOS Y CEREALES;Fríjol cabeza negra nacional;Barranquilla, Granabastos;5014
1/11/2018;GRANOS Y CEREALES;Fríjol cabeza negra nacional;Montería, Mercado del Sur;4000
1/11/2018;GRANOS Y CEREALES;Fríjol cabeza negra nacional;Sincelejo, Nuevo Mercado;5000
1/11/2018;GRANOS Y CEREALES;Fríjol cabeza negra nacional;Valledupar, Mercado Nuevo;4000
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Bucaramanga, Centroabastos;5750
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca);4754
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Cali, La Floresta;3947
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Cali, Santa Helena;4240
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Cali, Siloé;4920
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Ibagué, Plaza La 21;4919
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Palmira (Valle del Cauca);5075
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Pasto, El Potrerillo;3567
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Popayán, Plaza de mercado del barrio Bolívar;4360
1/11/2018;GRANOS Y CEREALES;Fríjol calima;Tuluá (Valle del Cauca);5092
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto blanco;El Carmen de Viboral (Antioquia);6521
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto blanco;Marinilla (Antioquia);6649
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto blanco;Medellín, Central Mayorista de Antioquia;7180
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto blanco;"Medellín, Plaza Minorista ""José María Villa""";7580
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto blanco;Peñol (Antioquia);6659
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto blanco;San Vicente (Antioquia);6554
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto blanco;Sonsón (Antioquia);6528
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Armenia, Mercar;6645
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Bogotá, D.C., Corabastos;5555
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Bogotá, D.C., Paloquemao;6633
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Bogotá, D.C., Plaza Las Flores;6578
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Cartago (Valle del Cauca);6187
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;El Carmen de Viboral (Antioquia);5846
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Ibagué, Plaza La 21;5536
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Manizales, Centro Galerías;7148
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Marinilla (Antioquia);5630
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Medellín, Central Mayorista de Antioquia;6455
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;"Medellín, Plaza Minorista ""José María Villa""";6887
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Peñol (Antioquia);5603
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;Pereira, Mercasa;6907
1/11/2018;GRANOS Y CEREALES;Fríjol cargamanto rojo;San Vicente (Antioquia);5631
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Armenia, Mercar;5419
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Bogotá, D.C., Corabastos;4535
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Bogotá, D.C., Paloquemao;5753
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Bogotá, D.C., Plaza España;5310
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Bogotá, D.C., Plaza Las Flores;5683
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Cartago (Valle del Cauca);5187
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Florencia (Caquetá);5040
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Manizales, Centro Galerías;5947
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Medellín, Central Mayorista de Antioquia;4850
1/11/2018;GRANOS Y CEREALES;Fríjol nima calima;Neiva, Surabastos;5059
1/11/2018;GRANOS Y CEREALES;Fríjol palomito importado;Barranquilla, Barranquillita;3496
1/11/2018;GRANOS Y CEREALES;Fríjol palomito importado;Barranquilla, Granabastos;3525
