Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/08/2022;FRUTAS;Lulo;C£cuta, Cenabastos;5172
1/08/2022;FRUTAS;Lulo;Duitama (Boyac ), Mercaplaza;5054
1/08/2022;FRUTAS;Lulo;Florencia (Caquet );4758
1/08/2022;FRUTAS;Lulo;Ibagu‚, Plaza La 21;4386
1/08/2022;FRUTAS;Lulo;Manizales, Centro Galer¡as;4150
1/08/2022;FRUTAS;Lulo;Medell¡n, Central Mayorista de Antioquia;4076
1/08/2022;FRUTAS;Lulo;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";4319
1/08/2022;FRUTAS;Lulo;Monter¡a, Mercado del Sur;5239
1/08/2022;FRUTAS;Lulo;Neiva, Surabastos;4200
1/08/2022;FRUTAS;Lulo;Palmira (Valle del Cauca);4042
1/08/2022;FRUTAS;Lulo;Pamplona (Norte de Santander);4173
1/08/2022;FRUTAS;Lulo;Pasto, El Potrerillo;3424
1/08/2022;FRUTAS;Lulo;Pereira, La 41;3933
1/08/2022;FRUTAS;Lulo;Pereira, Mercasa;3767
1/08/2022;FRUTAS;Lulo;Popay n, Plaza de mercado del barrio Bol¡var;4432
1/08/2022;FRUTAS;Lulo;San Gil (Santander);4274
1/08/2022;FRUTAS;Lulo;Santa Marta (Magdalena);6300
1/08/2022;FRUTAS;Lulo;Sincelejo, Nuevo Mercado;4545
1/08/2022;FRUTAS;Lulo;Socorro (Santander);4800
1/08/2022;FRUTAS;Lulo;Tibasosa (Boyac ), Coomproriente;4891
1/08/2022;FRUTAS;Lulo;Tulu  (Valle del Cauca);3869
1/08/2022;FRUTAS;Lulo;Tunja, Complejo de Servicios del Sur;4031
1/08/2022;FRUTAS;Lulo;Valledupar, Mercabastos;4997
1/08/2022;FRUTAS;Lulo;Valledupar, Mercado Nuevo;4407
1/08/2022;FRUTAS;Lulo;Villavicencio, CAV;4489
1/08/2022;FRUTAS;Lulo;Yopal (Casanare);5706
1/08/2022;FRUTAS;Mandarina Arrayana;Bogot , D.C., Corabastos;4992
1/08/2022;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca);3726
1/08/2022;FRUTAS;Mandarina Arrayana;Cali, Cavasa;3075
1/08/2022;FRUTAS;Mandarina Arrayana;Cali, Santa Elena;3000
1/08/2022;FRUTAS;Mandarina Arrayana;Chiquinquir  (Boyac );2727
1/08/2022;FRUTAS;Mandarina Arrayana;Duitama (Boyac ), Mercaplaza;3314
1/08/2022;FRUTAS;Mandarina Arrayana;Florencia (Caquet );2772
1/08/2022;FRUTAS;Mandarina Arrayana;Ibagu‚, Plaza La 21;2621
1/08/2022;FRUTAS;Mandarina Arrayana;Neiva, Surabastos;3298
1/08/2022;FRUTAS;Mandarina Arrayana;Popay n, Plaza de mercado del barrio Bol¡var;2688
1/08/2022;FRUTAS;Mandarina Arrayana;Socorro (Santander);2400
1/08/2022;FRUTAS;Mandarina Arrayana;Tibasosa (Boyac ), Coomproriente;4162
1/08/2022;FRUTAS;Mandarina Arrayana;Tulu  (Valle del Cauca);3033
1/08/2022;FRUTAS;Mandarina Arrayana;Tunja, Complejo de Servicios del Sur;3482
1/08/2022;FRUTAS;Mandarina Arrayana;Villavicencio, CAV;3698
1/08/2022;FRUTAS;Mandarina com£n;Arauca (Arauca);4224
1/08/2022;FRUTAS;Mandarina com£n;Barranquilla, Barranquillita;3553
1/08/2022;FRUTAS;Mandarina com£n;Bucaramanga, Centroabastos;3068
1/08/2022;FRUTAS;Mandarina com£n;Cartagena, Bazurto;4083
1/08/2022;FRUTAS;Mandarina com£n;C£cuta, Cenabastos;3734
1/08/2022;FRUTAS;Mandarina com£n;Ipiales (Nari¤o), Ipiales somos todos;1886
1/08/2022;FRUTAS;Mandarina com£n;Pamplona (Norte de Santander);3318
1/08/2022;FRUTAS;Mandarina com£n;Santa B rbara (Antioquia);1506
1/08/2022;FRUTAS;Mandarina com£n;Socorro (Santander);1600
1/08/2022;FRUTAS;Mandarina com£n;Tibasosa (Boyac ), Coomproriente;4348
1/08/2022;FRUTAS;Mandarina com£n;Tunja, Complejo de Servicios del Sur;3386
1/08/2022;FRUTAS;Mandarina com£n;T£querres (Nari¤o);2518
1/08/2022;FRUTAS;Mandarina com£n;Valledupar, Mercabastos;3850
1/08/2022;FRUTAS;Mandarina Oneco;Armenia, Mercar;2641
1/08/2022;FRUTAS;Mandarina Oneco;Armenia, Retiro;2323
1/08/2022;FRUTAS;Mandarina Oneco;Cali, Cavasa;3082
1/08/2022;FRUTAS;Mandarina Oneco;Cali, Santa Elena;3028
1/08/2022;FRUTAS;Mandarina Oneco;Cartago (Valle del Cauca);3415
1/08/2022;FRUTAS;Mandarina Oneco;Ibagu‚, Plaza La 21;2342
1/08/2022;FRUTAS;Mandarina Oneco;Manizales, Centro Galer¡as;2567
1/08/2022;FRUTAS;Mandarina Oneco;Medell¡n, Central Mayorista de Antioquia;3691
1/08/2022;FRUTAS;Mandarina Oneco;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3793
1/08/2022;FRUTAS;Mandarina Oneco;Monter¡a, Mercado del Sur;2170
1/08/2022;FRUTAS;Mandarina Oneco;Pereira, La 41;2915
1/08/2022;FRUTAS;Mandarina Oneco;Pereira, Mercasa;2514
1/08/2022;FRUTAS;Mandarina Oneco;Rionegro (Antioquia);4195
1/08/2022;FRUTAS;Mandarina Oneco;Santa B rbara (Antioquia);1461
1/08/2022;FRUTAS;Mango com£n;Cali, Santa Elena;3237
1/08/2022;FRUTAS;Mango com£n;Medell¡n, Central Mayorista de Antioquia;3829
1/08/2022;FRUTAS;Mango de az£car;Barranquilla, Barranquillita;4921
1/08/2022;FRUTAS;Mango de az£car;C£cuta, Cenabastos;3333
1/08/2022;FRUTAS;Mango de az£car;Medell¡n, Central Mayorista de Antioquia;3841
1/08/2022;FRUTAS;Mango de az£car;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3877
