Fecha;Grupo;Producto;Mercado;Precio_promedio_por_kilogramo
1/07/2021;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca);1327
1/07/2021;FRUTAS;Banano criollo;Cali, Cavasa;1305
1/07/2021;FRUTAS;Banano criollo;Cali, Santa Elena;1279
1/07/2021;FRUTAS;Banano criollo;Cartago (Valle del Cauca);1103
1/07/2021;FRUTAS;Banano criollo;Chiquinquirá (Boyacá);1500
1/07/2021;FRUTAS;Banano criollo;Cúcuta, Cenabastos;1981
1/07/2021;FRUTAS;Banano criollo;Cúcuta, La Nueva Sexta;1661
1/07/2021;FRUTAS;Banano criollo;Florencia (Caquetá);1636
1/07/2021;FRUTAS;Banano criollo;Ibagué, Plaza La 21;1200
1/07/2021;FRUTAS;Banano criollo;Ipiales (Nariño), Ipiales somos todos;889
1/07/2021;FRUTAS;Banano criollo;La Ceja (Antioquia);889
1/07/2021;FRUTAS;Banano criollo;La Unión (Nariño);2000
1/07/2021;FRUTAS;Banano criollo;Manizales, Centro Galerías;1122
1/07/2021;FRUTAS;Banano criollo;Medellín, Central Mayorista de Antioquia;1346
1/07/2021;FRUTAS;Banano criollo;"Medellín, Plaza Minorista ""José María Villa""";1322
1/07/2021;FRUTAS;Banano criollo;Neiva, Surabastos;1232
1/07/2021;FRUTAS;Banano criollo;Palmira (Valle del Cauca);1306
1/07/2021;FRUTAS;Banano criollo;Pamplona (Norte de Santander);1989
1/07/2021;FRUTAS;Banano criollo;Pereira, La 41;1133
1/07/2021;FRUTAS;Banano criollo;Pereira, Mercasa;1188
1/07/2021;FRUTAS;Banano criollo;Popayán, Plaza de mercado del barrio Bolívar;1208
1/07/2021;FRUTAS;Banano criollo;Rionegro (Antioquia);1434
1/07/2021;FRUTAS;Banano criollo;San Gil (Santander);806
1/07/2021;FRUTAS;Banano criollo;Santa Bárbara (Antioquia);547
1/07/2021;FRUTAS;Banano criollo;Santa Marta (Magdalena);692
1/07/2021;FRUTAS;Banano criollo;Socorro (Santander);760
1/07/2021;FRUTAS;Banano criollo;Sonsón (Antioquia);748
1/07/2021;FRUTAS;Banano criollo;Tibasosa (Boyacá), Coomproriente;1481
1/07/2021;FRUTAS;Banano criollo;Tuluá (Valle del Cauca);997
1/07/2021;FRUTAS;Banano criollo;Tunja, Complejo de Servicios del Sur;1618
1/07/2021;FRUTAS;Banano criollo;Villavicencio, CAV;2125
1/07/2021;FRUTAS;Banano Urabá;Arauca (Arauca);1926
1/07/2021;FRUTAS;Banano Urabá;Barranquilla, Barranquillita;1096
1/07/2021;FRUTAS;Banano Urabá;Bogotá, D.C., Corabastos;1381
1/07/2021;FRUTAS;Banano Urabá;Bucaramanga, Centroabastos;1380
1/07/2021;FRUTAS;Banano Urabá;Chiquinquirá (Boyacá);1496
1/07/2021;FRUTAS;Banano Urabá;Duitama (Boyacá);1410
1/07/2021;FRUTAS;Banano Urabá;"Medellín, Plaza Minorista ""José María Villa""";1108
1/07/2021;FRUTAS;Banano Urabá;Montería, Mercado del Sur;1071
1/07/2021;FRUTAS;Banano Urabá;Tibasosa (Boyacá), Coomproriente;1385
1/07/2021;FRUTAS;Banano Urabá;Tunja, Complejo de Servicios del Sur;1435
1/07/2021;FRUTAS;Banano Urabá;Valledupar, Mercabastos;847
1/07/2021;FRUTAS;Banano Urabá;Villavicencio, CAV;925
1/07/2021;FRUTAS;Banano Urabá;Yopal (Casanare);1794
1/07/2021;FRUTAS;Borojó;Bogotá, D.C., Corabastos;4650
1/07/2021;FRUTAS;Borojó;Bucaramanga, Centroabastos;5250
1/07/2021;FRUTAS;Borojó;Cúcuta, Cenabastos;5917
1/07/2021;FRUTAS;Borojó;Medellín, Central Mayorista de Antioquia;4170
1/07/2021;FRUTAS;Borojó;Pamplona (Norte de Santander);8000
1/07/2021;FRUTAS;Borojó;Villavicencio, CAV;5216
1/07/2021;FRUTAS;Breva;Armenia, Mercar;5229
1/07/2021;FRUTAS;Breva;Medellín, Central Mayorista de Antioquia;4742
1/07/2021;FRUTAS;Ciruela importada;Bogotá, D.C., Corabastos;13972
1/07/2021;FRUTAS;Ciruela importada;Bucaramanga, Centroabastos;13611
1/07/2021;FRUTAS;Ciruela importada;Cúcuta, Cenabastos;12333
1/07/2021;FRUTAS;Ciruela importada;Medellín, Central Mayorista de Antioquia;15432
1/07/2021;FRUTAS;Ciruela importada;Neiva, Surabastos;11222
1/07/2021;FRUTAS;Ciruela roja;Bogotá, D.C., Corabastos;1884
1/07/2021;FRUTAS;Ciruela roja;Bucaramanga, Centroabastos;2618
1/07/2021;FRUTAS;Ciruela roja;Cúcuta, Cenabastos;3121
1/07/2021;FRUTAS;Ciruela roja;Medellín, Central Mayorista de Antioquia;2876
1/07/2021;FRUTAS;Ciruela roja;Neiva, Surabastos;2361
1/07/2021;FRUTAS;Ciruela roja;Pamplona (Norte de Santander);2286
1/07/2021;FRUTAS;Ciruela roja;San Gil (Santander);2556
1/07/2021;FRUTAS;Ciruela roja;Socorro (Santander);2460
1/07/2021;FRUTAS;Ciruela roja;Tibasosa (Boyacá), Coomproriente;1875
1/07/2021;FRUTAS;Ciruela roja;Tunja, Complejo de Servicios del Sur;1959
1/07/2021;FRUTAS;Coco;Armenia, Mercar;3178
1/07/2021;FRUTAS;Coco;Barranquilla, Barranquillita;3528
1/07/2021;FRUTAS;Coco;Bogotá, D.C., Corabastos;3858
1/07/2021;FRUTAS;Coco;Cali, Cavasa;2456
1/07/2021;FRUTAS;Coco;Cali, Santa Elena;2181
1/07/2021;FRUTAS;Coco;Cartagena, Bazurto;3940
1/07/2021;FRUTAS;Coco;Cartago (Valle del Cauca);2533
1/07/2021;FRUTAS;Coco;La Unión (Nariño);2175
1/07/2021;FRUTAS;Coco;Manizales, Centro Galerías;3105
1/07/2021;FRUTAS;Coco;Medellín, Central Mayorista de Antioquia;5332
1/07/2021;FRUTAS;Coco;Montería, Mercado del Sur;4050
1/07/2021;FRUTAS;Coco;Palmira (Valle del Cauca);2235
1/07/2021;FRUTAS;Coco;Pereira, Mercasa;2827
1/07/2021;FRUTAS;Coco;Sincelejo, Nuevo Mercado;3248
1/07/2021;FRUTAS;Coco;Valledupar, Mercabastos;3943
1/07/2021;FRUTAS;Curuba;Arauca (Arauca);2365
1/07/2021;FRUTAS;Curuba;Armenia, Mercar;1867
1/07/2021;FRUTAS;Curuba;Bogotá, D.C., Corabastos;2131
1/07/2021;FRUTAS;Curuba;Bucaramanga, Centroabastos;1224
1/07/2021;FRUTAS;Curuba;Buenaventura (Valle del Cauca);2485
1/07/2021;FRUTAS;Curuba;Cali, Cavasa;2040
1/07/2021;FRUTAS;Curuba;Cartago (Valle del Cauca);2767
1/07/2021;FRUTAS;Curuba;Chiquinquirá (Boyacá);1071
1/07/2021;FRUTAS;Curuba;Cúcuta, Cenabastos;1481
1/07/2021;FRUTAS;Curuba;Ibagué, Plaza La 21;1788
1/07/2021;FRUTAS;Curuba;Ipiales (Nariño), Ipiales somos todos;1236
1/07/2021;FRUTAS;Curuba;Manizales, Centro Galerías;1978
1/07/2021;FRUTAS;Curuba;Medellín, Central Mayorista de Antioquia;1823
1/07/2021;FRUTAS;Curuba;Neiva, Surabastos;1534
1/07/2021;FRUTAS;Curuba;Pamplona (Norte de Santander);714
1/07/2021;FRUTAS;Curuba;Pereira, Mercasa;2493
1/07/2021;FRUTAS;Curuba;San Gil (Santander);1671
1/07/2021;FRUTAS;Curuba;Socorro (Santander);1560
1/07/2021;FRUTAS;Curuba;Sonsón (Antioquia);1000
1/07/2021;FRUTAS;Curuba;Tibasosa (Boyacá), Coomproriente;1791
1/07/2021;FRUTAS;Curuba;Tunja, Complejo de Servicios del Sur;1585
1/07/2021;FRUTAS;Curuba;Valledupar, Mercabastos;1800
1/07/2021;FRUTAS;Curuba;Villavicencio, CAV;1712
1/07/2021;FRUTAS;Durazno importado;Bogotá, D.C., Corabastos;13202
1/07/2021;FRUTAS;Durazno importado;Bucaramanga, Centroabastos;13611
1/07/2021;FRUTAS;Durazno importado;Medellín, Central Mayorista de Antioquia;13920
1/07/2021;FRUTAS;Durazno nacional;Bogotá, D.C., Corabastos;4769
1/07/2021;FRUTAS;Durazno nacional;Bucaramanga, Centroabastos;4558
1/07/2021;FRUTAS;Durazno nacional;Chiquinquirá (Boyacá);3279
1/07/2021;FRUTAS;Durazno nacional;Cúcuta, Cenabastos;2961
1/07/2021;FRUTAS;Durazno nacional;Medellín, Central Mayorista de Antioquia;4825
1/07/2021;FRUTAS;Durazno nacional;San Gil (Santander);4641
1/07/2021;FRUTAS;Durazno nacional;Tibasosa (Boyacá), Coomproriente;2997
1/07/2021;FRUTAS;Durazno nacional;Tunja, Complejo de Servicios del Sur;2919
1/07/2021;FRUTAS;Feijoa;Bogotá, D.C., Corabastos;3827
1/07/2021;FRUTAS;Feijoa;San Gil (Santander);3633
1/07/2021;FRUTAS;Feijoa;Tibasosa (Boyacá), Coomproriente;2008
1/07/2021;FRUTAS;Feijoa;Tunja, Complejo de Servicios del Sur;2293
1/07/2021;FRUTAS;Fresa;Armenia, Mercar;7067
1/07/2021;FRUTAS;Fresa;Bogotá, D.C., Corabastos;6506
1/07/2021;FRUTAS;Fresa;Bucaramanga, Centroabastos;5781
1/07/2021;FRUTAS;Fresa;Cali, Cavasa;4590
1/07/2021;FRUTAS;Fresa;Cali, Santa Elena;4189
1/07/2021;FRUTAS;Fresa;Cartago (Valle del Cauca);4600
1/07/2021;FRUTAS;Fresa;Chiquinquirá (Boyacá);4711
1/07/2021;FRUTAS;Fresa;Cúcuta, Cenabastos;5219
1/07/2021;FRUTAS;Fresa;Duitama (Boyacá);5687
1/07/2021;FRUTAS;Fresa;Ipiales (Nariño), Ipiales somos todos;4100
1/07/2021;FRUTAS;Fresa;Manizales, Centro Galerías;5467
1/07/2021;FRUTAS;Fresa;Medellín, Central Mayorista de Antioquia;7277
1/07/2021;FRUTAS;Fresa;"Medellín, Plaza Minorista ""José María Villa""";7500
1/07/2021;FRUTAS;Fresa;Montería, Mercado del Sur;3792
1/07/2021;FRUTAS;Fresa;Neiva, Surabastos;5124
1/07/2021;FRUTAS;Fresa;Pamplona (Norte de Santander);3650
1/07/2021;FRUTAS;Fresa;Pasto, El Potrerillo;5482
1/07/2021;FRUTAS;Fresa;Pereira, Mercasa;5000
1/07/2021;FRUTAS;Fresa;San Gil (Santander);5304
1/07/2021;FRUTAS;Fresa;Sincelejo, Nuevo Mercado;4022
1/07/2021;FRUTAS;Fresa;Socorro (Santander);5129
1/07/2021;FRUTAS;Fresa;Tibasosa (Boyacá), Coomproriente;5367
1/07/2021;FRUTAS;Fresa;Tunja, Complejo de Servicios del Sur;5097
1/07/2021;FRUTAS;Fresa;Villavicencio, CAV;5485
1/07/2021;FRUTAS;Fresa;Yopal (Casanare);6338
1/07/2021;FRUTAS;Granadilla;Arauca (Arauca);5815
1/07/2021;FRUTAS;Granadilla;Armenia, Mercar;5072
1/07/2021;FRUTAS;Granadilla;Bogotá, D.C., Corabastos;5553
1/07/2021;FRUTAS;Granadilla;Bucaramanga, Centroabastos;6187
1/07/2021;FRUTAS;Granadilla;Cali, Cavasa;4995
1/07/2021;FRUTAS;Granadilla;Cali, Santa Elena;4926
1/07/2021;FRUTAS;Granadilla;Cartago (Valle del Cauca);5637
1/07/2021;FRUTAS;Granadilla;Chiquinquirá (Boyacá);5429
1/07/2021;FRUTAS;Granadilla;Cúcuta, Cenabastos;3372
1/07/2021;FRUTAS;Granadilla;Duitama (Boyacá);4593
1/07/2021;FRUTAS;Granadilla;Ibagué, Plaza La 21;2067
1/07/2021;FRUTAS;Granadilla;La Unión (Nariño);2010
1/07/2021;FRUTAS;Granadilla;Manizales, Centro Galerías;5500
1/07/2021;FRUTAS;Granadilla;Medellín, Central Mayorista de Antioquia;5330
1/07/2021;FRUTAS;Granadilla;Neiva, Surabastos;4223
1/07/2021;FRUTAS;Granadilla;Palmira (Valle del Cauca);4941
1/07/2021;FRUTAS;Granadilla;Pamplona (Norte de Santander);3750
1/07/2021;FRUTAS;Granadilla;Pasto, El Potrerillo;3444
1/07/2021;FRUTAS;Granadilla;Pereira, Mercasa;5464
1/07/2021;FRUTAS;Granadilla;Popayán, Plaza de mercado del barrio Bolívar;4274
1/07/2021;FRUTAS;Granadilla;Rionegro (Antioquia);6692
1/07/2021;FRUTAS;Granadilla;San Gil (Santander);5749
1/07/2021;FRUTAS;Granadilla;Socorro (Santander);5679
1/07/2021;FRUTAS;Granadilla;Tibasosa (Boyacá), Coomproriente;5702
1/07/2021;FRUTAS;Granadilla;Tuluá (Valle del Cauca);4938
1/07/2021;FRUTAS;Granadilla;Tunja, Complejo de Servicios del Sur;5572
1/07/2021;FRUTAS;Granadilla;Villavicencio, CAV;5692
1/07/2021;FRUTAS;Granadilla;Yopal (Casanare);6087
1/07/2021;FRUTAS;Guanábana;Armenia, Mercar;2475
1/07/2021;FRUTAS;Guanábana;Bogotá, D.C., Corabastos;3071
1/07/2021;FRUTAS;Guanábana;Bucaramanga, Centroabastos;2436
1/07/2021;FRUTAS;Guanábana;Cali, Cavasa;2569
1/07/2021;FRUTAS;Guanábana;Cartago (Valle del Cauca);2844
1/07/2021;FRUTAS;Guanábana;Chiquinquirá (Boyacá);1606
1/07/2021;FRUTAS;Guanábana;Cúcuta, Cenabastos;2549
1/07/2021;FRUTAS;Guanábana;Duitama (Boyacá);2580
1/07/2021;FRUTAS;Guanábana;Ibagué, Plaza La 21;2052
1/07/2021;FRUTAS;Guanábana;Ipiales (Nariño), Ipiales somos todos;2560
1/07/2021;FRUTAS;Guanábana;Manizales, Centro Galerías;2178
1/07/2021;FRUTAS;Guanábana;Medellín, Central Mayorista de Antioquia;2840
1/07/2021;FRUTAS;Guanábana;"Medellín, Plaza Minorista ""José María Villa""";2310
1/07/2021;FRUTAS;Guanábana;Pamplona (Norte de Santander);3420
1/07/2021;FRUTAS;Guanábana;Pasto, El Potrerillo;2888
1/07/2021;FRUTAS;Guanábana;Pereira, La 41;2781
1/07/2021;FRUTAS;Guanábana;Pereira, Mercasa;2660
1/07/2021;FRUTAS;Guanábana;Popayán, Plaza de mercado del barrio Bolívar;2583
1/07/2021;FRUTAS;Guanábana;San Gil (Santander);3070
1/07/2021;FRUTAS;Guanábana;Santa Bárbara (Antioquia);1567
1/07/2021;FRUTAS;Guanábana;Tibasosa (Boyacá), Coomproriente;2464
1/07/2021;FRUTAS;Guanábana;Tuluá (Valle del Cauca);2581
1/07/2021;FRUTAS;Guanábana;Tunja, Complejo de Servicios del Sur;2457
1/07/2021;FRUTAS;Guanábana;Valledupar, Mercabastos;2900
1/07/2021;FRUTAS;Guanábana;Villavicencio, CAV;3457
1/07/2021;FRUTAS;Guayaba agria;Armenia, Mercar;3047
1/07/2021;FRUTAS;Guayaba agria;Cartago (Valle del Cauca);2226
1/07/2021;FRUTAS;Guayaba agria;Manizales, Centro Galerías;2722
1/07/2021;FRUTAS;Guayaba agria;Montería, Mercado del Sur;1794
1/07/2021;FRUTAS;Guayaba agria;Pereira, La 41;2148
1/07/2021;FRUTAS;Guayaba agria;Pereira, Mercasa;2057
1/07/2021;FRUTAS;Guayaba agria;Sincelejo, Nuevo Mercado;2334
1/07/2021;FRUTAS;Guayaba Atlántico;Barranquilla, Barranquillita;1366
1/07/2021;FRUTAS;Guayaba común;Barranquilla, Barranquillita;1809
1/07/2021;FRUTAS;Guayaba común;Cartagena, Bazurto;1880
1/07/2021;FRUTAS;Guayaba común;Chiquinquirá (Boyacá);1223
1/07/2021;FRUTAS;Guayaba común;Cúcuta, Cenabastos;1316
1/07/2021;FRUTAS;Guayaba común;Montería, Mercado del Sur;1667
1/07/2021;FRUTAS;Guayaba común;Sincelejo, Nuevo Mercado;1619
1/07/2021;FRUTAS;Guayaba común;Valledupar, Mercabastos;1828
1/07/2021;FRUTAS;Guayaba manzana;Cartago (Valle del Cauca);1833
1/07/2021;FRUTAS;Guayaba manzana;Manizales, Centro Galerías;2300
1/07/2021;FRUTAS;Guayaba manzana;Medellín, Central Mayorista de Antioquia;2931
1/07/2021;FRUTAS;Guayaba manzana;Rionegro (Antioquia);2943
1/07/2021;FRUTAS;Guayaba pera;Arauca (Arauca);2294
1/07/2021;FRUTAS;Guayaba pera;Armenia, Mercar;1178
1/07/2021;FRUTAS;Guayaba pera;Barranquilla, Barranquillita;2115
1/07/2021;FRUTAS;Guayaba pera;Barranquilla, Granabastos;2188
1/07/2021;FRUTAS;Guayaba pera;Bogotá, D.C., Corabastos;2137
1/07/2021;FRUTAS;Guayaba pera;Bucaramanga, Centroabastos;1545
1/07/2021;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca);1733
1/07/2021;FRUTAS;Guayaba pera;Cali, Cavasa;1237
1/07/2021;FRUTAS;Guayaba pera;Cali, Santa Elena;1267
1/07/2021;FRUTAS;Guayaba pera;Cartagena, Bazurto;2282
1/07/2021;FRUTAS;Guayaba pera;Cartago (Valle del Cauca);1448
1/07/2021;FRUTAS;Guayaba pera;Cúcuta, Cenabastos;1700
1/07/2021;FRUTAS;Guayaba pera;Duitama (Boyacá);1851
1/07/2021;FRUTAS;Guayaba pera;Ibagué, Plaza La 21;1399
1/07/2021;FRUTAS;Guayaba pera;Ipiales (Nariño), Ipiales somos todos;1768
1/07/2021;FRUTAS;Guayaba pera;La Ceja (Antioquia);1239
1/07/2021;FRUTAS;Guayaba pera;La Unión (Nariño);1563
1/07/2021;FRUTAS;Guayaba pera;Manizales, Centro Galerías;1285
1/07/2021;FRUTAS;Guayaba pera;Medellín, Central Mayorista de Antioquia;1283
1/07/2021;FRUTAS;Guayaba pera;"Medellín, Plaza Minorista ""José María Villa""";1210
1/07/2021;FRUTAS;Guayaba pera;Neiva, Surabastos;1928
1/07/2021;FRUTAS;Guayaba pera;Palmira (Valle del Cauca);1364
1/07/2021;FRUTAS;Guayaba pera;Pamplona (Norte de Santander);2000
1/07/2021;FRUTAS;Guayaba pera;Pasto, El Potrerillo;1500
1/07/2021;FRUTAS;Guayaba pera;Pereira, La 41;1326
1/07/2021;FRUTAS;Guayaba pera;Pereira, Mercasa;1290
1/07/2021;FRUTAS;Guayaba pera;Popayán, Plaza de mercado del barrio Bolívar;1454
1/07/2021;FRUTAS;Guayaba pera;Rionegro (Antioquia);1560
1/07/2021;FRUTAS;Guayaba pera;San Gil (Santander);1843
1/07/2021;FRUTAS;Guayaba pera;Tibasosa (Boyacá), Coomproriente;1837
1/07/2021;FRUTAS;Guayaba pera;Tuluá (Valle del Cauca);1378
1/07/2021;FRUTAS;Guayaba pera;Tunja, Complejo de Servicios del Sur;1696
1/07/2021;FRUTAS;Guayaba pera;Túquerres (Nariño);1637
1/07/2021;FRUTAS;Guayaba pera;Villavicencio, CAV;1401
1/07/2021;FRUTAS;Guayaba pera valluna;Medellín, Central Mayorista de Antioquia;2041
1/07/2021;FRUTAS;Gulupa;Bogotá, D.C., Corabastos;2395
1/07/2021;FRUTAS;Gulupa;Ibagué, Plaza La 21;2246
1/07/2021;FRUTAS;Gulupa;Medellín, Central Mayorista de Antioquia;1446
1/07/2021;FRUTAS;Gulupa;Neiva, Surabastos;2153
1/07/2021;FRUTAS;Gulupa;Peñol (Antioquia);1168
1/07/2021;FRUTAS;Gulupa;Sonsón (Antioquia);875
1/07/2021;FRUTAS;Higo;Bogotá, D.C., Corabastos;4597
1/07/2021;FRUTAS;Higo;Medellín, Central Mayorista de Antioquia;3998
1/07/2021;FRUTAS;Higo;Sonsón (Antioquia);1850
1/07/2021;FRUTAS;Kiwi;Bogotá, D.C., Corabastos;10793
1/07/2021;FRUTAS;Kiwi;Bucaramanga, Centroabastos;11666
1/07/2021;FRUTAS;Kiwi;Cali, Cavasa;9661
1/07/2021;FRUTAS;Kiwi;Cali, Santa Elena;8852
1/07/2021;FRUTAS;Kiwi;Chiquinquirá (Boyacá);11708
1/07/2021;FRUTAS;Kiwi;Cúcuta, Cenabastos;13070
1/07/2021;FRUTAS;Kiwi;Duitama (Boyacá);11400
1/07/2021;FRUTAS;Kiwi;Ibagué, Plaza La 21;9951
1/07/2021;FRUTAS;Kiwi;La Unión (Nariño);7875
1/07/2021;FRUTAS;Kiwi;Manizales, Centro Galerías;12000
1/07/2021;FRUTAS;Kiwi;Medellín, Central Mayorista de Antioquia;9794
1/07/2021;FRUTAS;Kiwi;Neiva, Surabastos;11247
1/07/2021;FRUTAS;Kiwi;Pamplona (Norte de Santander);15200
1/07/2021;FRUTAS;Kiwi;Pasto, El Potrerillo;7125
1/07/2021;FRUTAS;Kiwi;Pereira, La 41;9400
1/07/2021;FRUTAS;Kiwi;Pereira, Mercasa;11037
1/07/2021;FRUTAS;Kiwi;Popayán, Plaza de mercado del barrio Bolívar;9592
1/07/2021;FRUTAS;Kiwi;San Gil (Santander);12000
1/07/2021;FRUTAS;Kiwi;Tibasosa (Boyacá), Coomproriente;11741
1/07/2021;FRUTAS;Kiwi;Tuluá (Valle del Cauca);11778
1/07/2021;FRUTAS;Kiwi;Tunja, Complejo de Servicios del Sur;11298
1/07/2021;FRUTAS;Kiwi;Villavicencio, CAV;10803
1/07/2021;FRUTAS;Limón común;Armenia, Mercar;1933
1/07/2021;FRUTAS;Limón común;Bogotá, D.C., Corabastos;1074
1/07/2021;FRUTAS;Limón común;Bucaramanga, Centroabastos;994
1/07/2021;FRUTAS;Limón común;Bucaramanga, Mercados del centro;1050
1/07/2021;FRUTAS;Limón común;Cali, Cavasa;1591
1/07/2021;FRUTAS;Limón común;Cali, Santa Elena;1552
1/07/2021;FRUTAS;Limón común;Cartagena, Bazurto;990
1/07/2021;FRUTAS;Limón común;Cartago (Valle del Cauca);2333
1/07/2021;FRUTAS;Limón común;Chiquinquirá (Boyacá);1649
1/07/2021;FRUTAS;Limón común;Cúcuta, Cenabastos;2023
1/07/2021;FRUTAS;Limón común;Cúcuta, La Nueva Sexta;1879
1/07/2021;FRUTAS;Limón común;Florencia (Caquetá);1880
1/07/2021;FRUTAS;Limón común;Ibagué, Plaza La 21;1010
1/07/2021;FRUTAS;Limón común;Medellín, Central Mayorista de Antioquia;1496
1/07/2021;FRUTAS;Limón común;"Medellín, Plaza Minorista ""José María Villa""";1507
1/07/2021;FRUTAS;Limón común;Montería, Mercado del Sur;866
1/07/2021;FRUTAS;Limón común;Neiva, Surabastos;1267
1/07/2021;FRUTAS;Limón común;Pamplona (Norte de Santander);2018
1/07/2021;FRUTAS;Limón común;Pasto, El Potrerillo;713
1/07/2021;FRUTAS;Limón común;Pereira, La 41;2196
1/07/2021;FRUTAS;Limón común;Pereira, Mercasa;2539
1/07/2021;FRUTAS;Limón común;San Gil (Santander);960
1/07/2021;FRUTAS;Limón común;Sincelejo, Nuevo Mercado;1021
1/07/2021;FRUTAS;Limón común;Socorro (Santander);893
1/07/2021;FRUTAS;Limón común;Tunja, Complejo de Servicios del Sur;1674
1/07/2021;FRUTAS;Limón común;Valledupar, Mercabastos;1429
1/07/2021;FRUTAS;Limón común;Valledupar, Mercado Nuevo;1205
1/07/2021;FRUTAS;Limón común;Villavicencio, CAV;1242
1/07/2021;FRUTAS;Limón común Ciénaga;Barranquilla, Barranquillita;3107
1/07/2021;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca);2581
1/07/2021;FRUTAS;Limón común valluno;Palmira (Valle del Cauca);1847
1/07/2021;FRUTAS;Limón común valluno;Tuluá (Valle del Cauca);1306
1/07/2021;FRUTAS;Limón mandarino;Armenia, Mercar;1058
1/07/2021;FRUTAS;Limón mandarino;Armenia, Retiro;881
1/07/2021;FRUTAS;Limón mandarino;Ibagué, Plaza La 21;907
1/07/2021;FRUTAS;Limón mandarino;La Ceja (Antioquia);771
1/07/2021;FRUTAS;Limón mandarino;Medellín, Central Mayorista de Antioquia;1049
1/07/2021;FRUTAS;Limón mandarino;"Medellín, Plaza Minorista ""José María Villa""";1200
1/07/2021;FRUTAS;Limón mandarino;Peñol (Antioquia);1045
1/07/2021;FRUTAS;Limón mandarino;Pereira, La 41;1474
1/07/2021;FRUTAS;Limón mandarino;Pereira, Mercasa;1477
1/07/2021;FRUTAS;Limón mandarino;Santa Bárbara (Antioquia);550
1/07/2021;FRUTAS;Limón mandarino;Villavicencio, CAV;1144
1/07/2021;FRUTAS;Limón mandarino;Yopal (Casanare);2045
1/07/2021;FRUTAS;Limón Tahití;Armenia, Mercar;1553
1/07/2021;FRUTAS;Limón Tahití;Barranquilla, Barranquillita;1185
1/07/2021;FRUTAS;Limón Tahití;Bogotá, D.C., Corabastos;1132
1/07/2021;FRUTAS;Limón Tahití;Bucaramanga, Centroabastos;739
1/07/2021;FRUTAS;Limón Tahití;Bucaramanga, Mercados del centro;694
1/07/2021;FRUTAS;Limón Tahití;Cali, Cavasa;985
1/07/2021;FRUTAS;Limón Tahití;Cali, Santa Elena;950
1/07/2021;FRUTAS;Limón Tahití;Cartagena, Bazurto;1392
1/07/2021;FRUTAS;Limón Tahití;Cartago (Valle del Cauca);1456
1/07/2021;FRUTAS;Limón Tahití;Chiquinquirá (Boyacá);1677
1/07/2021;FRUTAS;Limón Tahití;Cúcuta, Cenabastos;1328
1/07/2021;FRUTAS;Limón Tahití;Duitama (Boyacá);1285
1/07/2021;FRUTAS;Limón Tahití;Ibagué, Plaza La 21;902
1/07/2021;FRUTAS;Limón Tahití;Manizales, Centro Galerías;1331
1/07/2021;FRUTAS;Limón Tahití;Medellín, Central Mayorista de Antioquia;1140
1/07/2021;FRUTAS;Limón Tahití;"Medellín, Plaza Minorista ""José María Villa""";1003
1/07/2021;FRUTAS;Limón Tahití;Palmira (Valle del Cauca);1094
1/07/2021;FRUTAS;Limón Tahití;Pamplona (Norte de Santander);1220
1/07/2021;FRUTAS;Limón Tahití;Pasto, El Potrerillo;1004
1/07/2021;FRUTAS;Limón Tahití;Pereira, La 41;1484
1/07/2021;FRUTAS;Limón Tahití;Pereira, Mercasa;1427
1/07/2021;FRUTAS;Limón Tahití;Rionegro (Antioquia);1491
1/07/2021;FRUTAS;Limón Tahití;San Gil (Santander);590
1/07/2021;FRUTAS;Limón Tahití;Santa Bárbara (Antioquia);556
1/07/2021;FRUTAS;Limón Tahití;Socorro (Santander);520
1/07/2021;FRUTAS;Limón Tahití;Tibasosa (Boyacá), Coomproriente;1312
1/07/2021;FRUTAS;Limón Tahití;Tuluá (Valle del Cauca);1563
1/07/2021;FRUTAS;Limón Tahití;Tunja, Complejo de Servicios del Sur;1061
1/07/2021;FRUTAS;Limón Tahití;Villavicencio, CAV;1140
1/07/2021;FRUTAS;Lulo;Arauca (Arauca);3671
1/07/2021;FRUTAS;Lulo;Armenia, Mercar;3325
1/07/2021;FRUTAS;Lulo;Barranquilla, Barranquillita;4000
1/07/2021;FRUTAS;Lulo;Barranquilla, Granabastos;4031
1/07/2021;FRUTAS;Lulo;Bogotá, D.C., Corabastos;3248
1/07/2021;FRUTAS;Lulo;Bucaramanga, Centroabastos;3085
1/07/2021;FRUTAS;Lulo;Buenaventura (Valle del Cauca);3430
1/07/2021;FRUTAS;Lulo;Cali, Cavasa;2968
1/07/2021;FRUTAS;Lulo;Cali, Santa Elena;2883
1/07/2021;FRUTAS;Lulo;Cartagena, Bazurto;3844
1/07/2021;FRUTAS;Lulo;Cartago (Valle del Cauca);2831
1/07/2021;FRUTAS;Lulo;Chiquinquirá (Boyacá);3106
1/07/2021;FRUTAS;Lulo;Cúcuta, Cenabastos;3678
1/07/2021;FRUTAS;Lulo;Duitama (Boyacá);2974
1/07/2021;FRUTAS;Lulo;Florencia (Caquetá);3124
1/07/2021;FRUTAS;Lulo;Ibagué, Plaza La 21;3157
1/07/2021;FRUTAS;Lulo;Manizales, Centro Galerías;2811
1/07/2021;FRUTAS;Lulo;Medellín, Central Mayorista de Antioquia;2516
