Fecha;Grupo;Producto;Mercado;Precio_por_kilogramo
1/02/2020;CARNES;Carne de res, falda;"Medellín, Plaza Minorista ""José María Villa""";18250
1/02/2020;CARNES;Carne de res, falda;Montería, Mercado del Sur;12500
1/02/2020;CARNES;Carne de res, falda;Palmira (Valle del Cauca);9988
1/02/2020;CARNES;Carne de res, falda;Pasto, El Potrerillo;12667
1/02/2020;CARNES;Carne de res, falda;Pereira, La 41;12000
1/02/2020;CARNES;Carne de res, falda;Popayán, Plaza de mercado del barrio Bolívar;8000
1/02/2020;CARNES;Carne de res, falda;Tuluá (Valle del Cauca);10333
1/02/2020;CARNES;Carne de res, lomo de brazo;Bogotá, D.C., Paloquemao;14217
1/02/2020;CARNES;Carne de res, lomo de brazo;Cúcuta, Cenabastos;12722
1/02/2020;CARNES;Carne de res, lomo de brazo;Cúcuta, La Nueva Sexta;12792
1/02/2020;CARNES;Carne de res, lomo de brazo;Montería, Mercado del Sur;14000
1/02/2020;CARNES;Carne de res, lomo de brazo;Pasto, El Potrerillo;15667
1/02/2020;CARNES;Carne de res, lomo de brazo;Pereira, La 41;15333
1/02/2020;CARNES;Carne de res, lomo de brazo;Popayán, Plaza de mercado del barrio Bolívar;15767
1/02/2020;CARNES;Carne de res, lomo de brazo;Sincelejo, Nuevo Mercado;11000
1/02/2020;CARNES;Carne de res, lomo de brazo;Valledupar, Mercado Nuevo;16667
1/02/2020;CARNES;Carne de res, lomo fino;Barranquilla, Barranquillita;20750
1/02/2020;CARNES;Carne de res, lomo fino;Barranquilla, Granabastos;21375
1/02/2020;CARNES;Carne de res, lomo fino;Bogotá, D.C., Frigorífico Ble Ltda.;23492
1/02/2020;CARNES;Carne de res, lomo fino;Bogotá, D.C., Frigorífico Guadalupe;23025
1/02/2020;CARNES;Carne de res, lomo fino;Bogotá, D.C., Paloquemao;24650
1/02/2020;CARNES;Carne de res, lomo fino;Bucaramanga, Frigoríficos;42750
1/02/2020;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca);22000
1/02/2020;CARNES;Carne de res, lomo fino;Cartagena, Bazurto;24750
1/02/2020;CARNES;Carne de res, lomo fino;Cúcuta, Cenabastos;16750
1/02/2020;CARNES;Carne de res, lomo fino;Cúcuta, La Nueva Sexta;17417
1/02/2020;CARNES;Carne de res, lomo fino;Ibagué, Plaza La 21;20813
1/02/2020;CARNES;Carne de res, lomo fino;Malambo (Atlántico), Carnes y carnes;28000
1/02/2020;CARNES;Carne de res, lomo fino;Manizales, Centro Galerías;19000
1/02/2020;CARNES;Carne de res, lomo fino;Medellín, Central Mayorista de Antioquia;41322
1/02/2020;CARNES;Carne de res, lomo fino;"Medellín, Plaza Minorista ""José María Villa""";37063
1/02/2020;CARNES;Carne de res, lomo fino;Montería, Mercado del Sur;21950
1/02/2020;CARNES;Carne de res, lomo fino;Palmira (Valle del Cauca);18938
1/02/2020;CARNES;Carne de res, lomo fino;Pasto, El Potrerillo;16000
1/02/2020;CARNES;Carne de res, lomo fino;Pereira, La 41;19667
1/02/2020;CARNES;Carne de res, lomo fino;Popayán, Plaza de mercado del barrio Bolívar;20000
1/02/2020;CARNES;Carne de res, lomo fino;Sincelejo, Nuevo Mercado;16000
1/02/2020;CARNES;Carne de res, lomo fino;Valledupar, Mercado Nuevo;21333
1/02/2020;CARNES;Carne de res, lomo fino;Villavicencio, CAV;18000
1/02/2020;CARNES;Carne de res, lomo fino;Yopal (Casanare);16000
1/02/2020;CARNES;Carne de res molida, murillo;Bogotá, D.C., Frigorífico Ble Ltda.;10404
1/02/2020;CARNES;Carne de res molida, murillo;Bogotá, D.C., Frigorífico Guadalupe;10246
1/02/2020;CARNES;Carne de res molida, murillo;Bogotá, D.C., Paloquemao;11917
1/02/2020;CARNES;Carne de res molida, murillo;Bucaramanga, Frigoríficos;14750
1/02/2020;CARNES;Carne de res molida, murillo;Cúcuta, Cenabastos;12063
1/02/2020;CARNES;Carne de res molida, murillo;Cúcuta, La Nueva Sexta;12188
1/02/2020;CARNES;Carne de res molida, murillo;Florencia (Caquetá);12000
1/02/2020;CARNES;Carne de res molida, murillo;Ibagué, Plaza La 21;10675
1/02/2020;CARNES;Carne de res molida, murillo;Neiva, Surabastos;10225
1/02/2020;CARNES;Carne de res molida, murillo;Villavicencio, CAV;10000
1/02/2020;CARNES;Carne de res molida, murillo;Yopal (Casanare);10000
1/02/2020;CARNES;Carne de res, morrillo;Bogotá, D.C., Frigorífico Ble Ltda.;12063
1/02/2020;CARNES;Carne de res, morrillo;Bogotá, D.C., Frigorífico Guadalupe;11475
1/02/2020;CARNES;Carne de res, morrillo;Bogotá, D.C., Paloquemao;14083
1/02/2020;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca);13000
1/02/2020;CARNES;Carne de res, morrillo;Cali, Santa Helena;13188
1/02/2020;CARNES;Carne de res, morrillo;Cúcuta, Cenabastos;12458
1/02/2020;CARNES;Carne de res, morrillo;Cúcuta, La Nueva Sexta;12729
1/02/2020;CARNES;Carne de res, morrillo;Florencia (Caquetá);14000
1/02/2020;CARNES;Carne de res, morrillo;Ibagué, Plaza La 21;11500
1/02/2020;CARNES;Carne de res, morrillo;Malambo (Atlántico), Carnes y carnes;12800
1/02/2020;CARNES;Carne de res, morrillo;Medellín, Central Mayorista de Antioquia;16363
1/02/2020;CARNES;Carne de res, morrillo;Montería, Mercado del Sur;12250
1/02/2020;CARNES;Carne de res, morrillo;Palmira (Valle del Cauca);13763
1/02/2020;CARNES;Carne de res, morrillo;Pasto, El Potrerillo;12500
1/02/2020;CARNES;Carne de res, morrillo;Pereira, La 41;14167
1/02/2020;CARNES;Carne de res, morrillo;Popayán, Plaza de mercado del barrio Bolívar;12000
1/02/2020;CARNES;Carne de res, morrillo;Tuluá (Valle del Cauca);14167
1/02/2020;CARNES;Carne de res, morrillo;Villavicencio, CAV;10000
1/02/2020;CARNES;Carne de res, morrillo;Yopal (Casanare);11000
1/02/2020;CARNES;Carne de res, muchacho;Barranquilla, Barranquillita;14750
1/02/2020;CARNES;Carne de res, muchacho;Barranquilla, Granabastos;14825
1/02/2020;CARNES;Carne de res, muchacho;Bogotá, D.C., Frigorífico Ble Ltda.;17233
1/02/2020;CARNES;Carne de res, muchacho;Bogotá, D.C., Frigorífico Guadalupe;17196
1/02/2020;CARNES;Carne de res, muchacho;Bogotá, D.C., Paloquemao;17567
1/02/2020;CARNES;Carne de res, muchacho;Bucaramanga, Frigoríficos;22325
1/02/2020;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca);16800
1/02/2020;CARNES;Carne de res, muchacho;Cali, Santa Helena;16188
1/02/2020;CARNES;Carne de res, muchacho;Cartagena, Bazurto;14638
1/02/2020;CARNES;Carne de res, muchacho;Cúcuta, Cenabastos;13563
1/02/2020;CARNES;Carne de res, muchacho;Cúcuta, La Nueva Sexta;14125
1/02/2020;CARNES;Carne de res, muchacho;Ibagué, Plaza La 21;15400
1/02/2020;CARNES;Carne de res, muchacho;Malambo (Atlántico), Carnes y carnes;17700
1/02/2020;CARNES;Carne de res, muchacho;Manizales, Centro Galerías;16000
1/02/2020;CARNES;Carne de res, muchacho;Medellín, Central Mayorista de Antioquia;18194
1/02/2020;CARNES;Carne de res, muchacho;"Medellín, Plaza Minorista ""José María Villa""";17750
1/02/2020;CARNES;Carne de res, muchacho;Montería, Mercado del Sur;14900
1/02/2020;CARNES;Carne de res, muchacho;Palmira (Valle del Cauca);15625
1/02/2020;CARNES;Carne de res, muchacho;Pasto, El Potrerillo;15667
1/02/2020;CARNES;Carne de res, muchacho;Pereira, La 41;17000
1/02/2020;CARNES;Carne de res, muchacho;Popayán, Plaza de mercado del barrio Bolívar;15533
1/02/2020;CARNES;Carne de res, muchacho;Sincelejo, Nuevo Mercado;15000
1/02/2020;CARNES;Carne de res, muchacho;Tuluá (Valle del Cauca);17465
1/02/2020;CARNES;Carne de res, muchacho;Valledupar, Mercado Nuevo;17750
1/02/2020;CARNES;Carne de res, muchacho;Villavicencio, CAV;14000
1/02/2020;CARNES;Carne de res, muchacho;Yopal (Casanare);14000
1/02/2020;CARNES;Carne de res, murillo;Bogotá, D.C., Frigorífico Ble Ltda.;10404
1/02/2020;CARNES;Carne de res, murillo;Bogotá, D.C., Frigorífico Guadalupe;10258
1/02/2020;CARNES;Carne de res, murillo;Bogotá, D.C., Paloquemao;11917
1/02/2020;CARNES;Carne de res, murillo;Bucaramanga, Frigoríficos;14450
1/02/2020;CARNES;Carne de res, murillo;Cúcuta, Cenabastos;12042
1/02/2020;CARNES;Carne de res, murillo;Cúcuta, La Nueva Sexta;12438
1/02/2020;CARNES;Carne de res, murillo;Ibagué, Plaza La 21;10021
1/02/2020;CARNES;Carne de res, murillo;Manizales, Centro Galerías;12667
1/02/2020;CARNES;Carne de res, murillo;Medellín, Central Mayorista de Antioquia;15975
1/02/2020;CARNES;Carne de res, murillo;Montería, Mercado del Sur;10625
1/02/2020;CARNES;Carne de res, murillo;Neiva, Surabastos;9350
1/02/2020;CARNES;Carne de res, murillo;Villavicencio, CAV;10000
1/02/2020;CARNES;Carne de res, murillo;Yopal (Casanare);10000
1/02/2020;CARNES;Carne de res, paletero;Bogotá, D.C., Paloquemao;13517
1/02/2020;CARNES;Carne de res, paletero;Cúcuta, Cenabastos;12563
1/02/2020;CARNES;Carne de res, paletero;Cúcuta, La Nueva Sexta;12479
1/02/2020;CARNES;Carne de res, paletero;Ibagué, Plaza La 21;13083
1/02/2020;CARNES;Carne de res, paletero;Malambo (Atlántico), Carnes y carnes;11800
1/02/2020;CARNES;Carne de res, paletero;Manizales, Centro Galerías;13833
1/02/2020;CARNES;Carne de res, paletero;Medellín, Central Mayorista de Antioquia;19981
1/02/2020;CARNES;Carne de res, paletero;Montería, Mercado del Sur;13625
1/02/2020;CARNES;Carne de res, paletero;Pereira, La 41;15333
1/02/2020;CARNES;Carne de res, paletero;Sincelejo, Nuevo Mercado;13000
1/02/2020;CARNES;Carne de res, paletero;Valledupar, Mercado Nuevo;14000
1/02/2020;CARNES;Carne de res, pecho;Bogotá, D.C., Frigorífico Ble Ltda.;12721
1/02/2020;CARNES;Carne de res, pecho;Bogotá, D.C., Frigorífico Guadalupe;12788
1/02/2020;CARNES;Carne de res, pecho;Bogotá, D.C., Paloquemao;13750
1/02/2020;CARNES;Carne de res, pecho;Bucaramanga, Frigoríficos;15775
1/02/2020;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca);14000
1/02/2020;CARNES;Carne de res, pecho;Cali, Santa Helena;13806
1/02/2020;CARNES;Carne de res, pecho;Cúcuta, Cenabastos;12479
1/02/2020;CARNES;Carne de res, pecho;Cúcuta, La Nueva Sexta;12625
1/02/2020;CARNES;Carne de res, pecho;Ibagué, Plaza La 21;12950
1/02/2020;CARNES;Carne de res, pecho;Manizales, Centro Galerías;12000
1/02/2020;CARNES;Carne de res, pecho;Medellín, Central Mayorista de Antioquia;15506
1/02/2020;CARNES;Carne de res, pecho;"Medellín, Plaza Minorista ""José María Villa""";14250
1/02/2020;CARNES;Carne de res, pecho;Montería, Mercado del Sur;12400
1/02/2020;CARNES;Carne de res, pecho;Palmira (Valle del Cauca);13975
1/02/2020;CARNES;Carne de res, pecho;Pasto, El Potrerillo;12667
1/02/2020;CARNES;Carne de res, pecho;Pereira, La 41;12667
1/02/2020;CARNES;Carne de res, pecho;Popayán, Plaza de mercado del barrio Bolívar;12967
1/02/2020;CARNES;Carne de res, pecho;Tuluá (Valle del Cauca);13683
1/02/2020;CARNES;Carne de res, pecho;Valledupar, Mercado Nuevo;14000
1/02/2020;CARNES;Carne de res, punta de anca;Barranquilla, Barranquillita;17681
1/02/2020;CARNES;Carne de res, punta de anca;Barranquilla, Granabastos;17831
1/02/2020;CARNES;Carne de res, punta de anca;Bogotá, D.C., Frigorífico Ble Ltda.;18383
1/02/2020;CARNES;Carne de res, punta de anca;Bogotá, D.C., Frigorífico Guadalupe;17421
1/02/2020;CARNES;Carne de res, punta de anca;Bogotá, D.C., Paloquemao;17983
1/02/2020;CARNES;Carne de res, punta de anca;Bucaramanga, Frigoríficos;29775
1/02/2020;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca);17667
1/02/2020;CARNES;Carne de res, punta de anca;Cali, Santa Helena;20231
1/02/2020;CARNES;Carne de res, punta de anca;Cartagena, Bazurto;16808
1/02/2020;CARNES;Carne de res, punta de anca;Cúcuta, Cenabastos;15229
1/02/2020;CARNES;Carne de res, punta de anca;Cúcuta, La Nueva Sexta;16250
1/02/2020;CARNES;Carne de res, punta de anca;Ibagué, Plaza La 21;16338
1/02/2020;CARNES;Carne de res, punta de anca;Malambo (Atlántico), Carnes y carnes;26000
1/02/2020;CARNES;Carne de res, punta de anca;Manizales, Centro Galerías;19000
1/02/2020;CARNES;Carne de res, punta de anca;Medellín, Central Mayorista de Antioquia;31400
1/02/2020;CARNES;Carne de res, punta de anca;"Medellín, Plaza Minorista ""José María Villa""";30500
1/02/2020;CARNES;Carne de res, punta de anca;Montería, Mercado del Sur;17200
1/02/2020;CARNES;Carne de res, punta de anca;Palmira (Valle del Cauca);19375
1/02/2020;CARNES;Carne de res, punta de anca;Pasto, El Potrerillo;16000
1/02/2020;CARNES;Carne de res, punta de anca;Pereira, La 41;18667
1/02/2020;CARNES;Carne de res, punta de anca;Popayán, Plaza de mercado del barrio Bolívar;18983
1/02/2020;CARNES;Carne de res, punta de anca;Sincelejo, Nuevo Mercado;15000
1/02/2020;CARNES;Carne de res, punta de anca;Tuluá (Valle del Cauca);21333
1/02/2020;CARNES;Carne de res, punta de anca;Valledupar, Mercado Nuevo;19667
1/02/2020;CARNES;Carne de res, punta de anca;Villavicencio, CAV;14000
1/02/2020;CARNES;Carne de res, punta de anca;Yopal (Casanare);14000
1/02/2020;CARNES;Carne de res, sobrebarriga;Barranquilla, Barranquillita;13975
1/02/2020;CARNES;Carne de res, sobrebarriga;Barranquilla, Granabastos;12375
1/02/2020;CARNES;Carne de res, sobrebarriga;Bogotá, D.C., Frigorífico Ble Ltda.;12929
1/02/2020;CARNES;Carne de res, sobrebarriga;Bogotá, D.C., Frigorífico Guadalupe;12817
1/02/2020;CARNES;Carne de res, sobrebarriga;Bogotá, D.C., Paloquemao;13917
1/02/2020;CARNES;Carne de res, sobrebarriga;Bucaramanga, Frigoríficos;17700
1/02/2020;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca);13917
1/02/2020;CARNES;Carne de res, sobrebarriga;Cali, Santa Helena;13856
1/02/2020;CARNES;Carne de res, sobrebarriga;Cartagena, Bazurto;12450
1/02/2020;CARNES;Carne de res, sobrebarriga;Cúcuta, Cenabastos;12625
1/02/2020;CARNES;Carne de res, sobrebarriga;Cúcuta, La Nueva Sexta;13479
1/02/2020;CARNES;Carne de res, sobrebarriga;Florencia (Caquetá);13000
1/02/2020;CARNES;Carne de res, sobrebarriga;Ibagué, Plaza La 21;12613
1/02/2020;CARNES;Carne de res, sobrebarriga;Malambo (Atlántico), Carnes y carnes;15300
1/02/2020;CARNES;Carne de res, sobrebarriga;Manizales, Centro Galerías;13333
1/02/2020;CARNES;Carne de res, sobrebarriga;Medellín, Central Mayorista de Antioquia;15722
1/02/2020;CARNES;Carne de res, sobrebarriga;"Medellín, Plaza Minorista ""José María Villa""";15988
1/02/2020;CARNES;Carne de res, sobrebarriga;Montería, Mercado del Sur;12000
1/02/2020;CARNES;Carne de res, sobrebarriga;Neiva, Surabastos;10188
1/02/2020;CARNES;Carne de res, sobrebarriga;Palmira (Valle del Cauca);13913
1/02/2020;CARNES;Carne de res, sobrebarriga;Pasto, El Potrerillo;12667
1/02/2020;CARNES;Carne de res, sobrebarriga;Pereira, La 41;14667
1/02/2020;CARNES;Carne de res, sobrebarriga;Popayán, Plaza de mercado del barrio Bolívar;13000
1/02/2020;CARNES;Carne de res, sobrebarriga;Sincelejo, Nuevo Mercado;11000
1/02/2020;CARNES;Carne de res, sobrebarriga;Tuluá (Valle del Cauca);15333
1/02/2020;CARNES;Carne de res, sobrebarriga;Valledupar, Mercado Nuevo;14000
1/02/2020;CARNES;Carne de res, sobrebarriga;Villavicencio, CAV;12000
1/02/2020;CARNES;Carne de res, sobrebarriga;Yopal (Casanare);12000
1/02/2020;CARNES;Menudencias de pollo;Armenia, Mercar;3967
1/02/2020;CARNES;Menudencias de pollo;Florencia (Caquetá);1813
1/02/2020;CARNES;Menudencias de pollo;Ibagué, Plaza La 21;1200
1/02/2020;CARNES;Menudencias de pollo;Montería, Mercado del Sur;1781
1/02/2020;CARNES;Menudencias de pollo;Neiva, Surabastos;1625
1/02/2020;CARNES;Menudencias de pollo;Pasto, El Potrerillo;1200
1/02/2020;CARNES;Menudencias de pollo;Popayán, Plaza de mercado del barrio Bolívar;1392
1/02/2020;CARNES;Menudencias de pollo;Villavicencio, CAV;1338
1/02/2020;CARNES;Muslos de pollo con rabadilla;"Medellín, Plaza Minorista ""José María Villa""";5675
